dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,clas_ccdgo,setr_ccdgo,setr_ccnct,secr_ccdgo,secr_ccnct,zu_ccdgo,zu_cdivi,zu_cnmbre,zu_ccnct,zu_narea,zu_naltd,zu_nano,shape_Leng,shape_Area,AUrban,CZ_mean
"15","248","15248","1","000","152481000","00","15248100000","000","15248000",EL ESPINO,"15248100000000",301133.21815500001,2139.00000000000,2024,0.02765364758,0.00002459896,300447.3059000000,2122.81922376478
"15","204","15204","1","000","152041000","00","15204100000","000","15204000",CÓMBITA,"15204100000000",523751.35314600001,2823.00000000000,2024,0.03740648436,0.00004274372,522840.1790000000,2821.32450291368
"15","212","15212","1","000","152121000","00","15212100000","000","15212000",COPER,"15212100000000",287907.42619199998,2193.00000000000,2024,0.02922379933,0.00002349418,287542.3886000000,975.514641462054
"15","500","15500","1","000","155001000","00","15500100000","000","15500000",OICATÁ,"15500100000000",350733.54733700003,2689.00000000000,2024,0.02806857314,0.00002862153,350119.8016000000,2704.53911481585
"15","215","15215","1","000","152151000","00","15215100000","000","15215000",CORRALES,"15215100000000",497674.20068600000,2650.00000000000,2024,0.05202958609,0.00004061722,496652.7597000000,2407.2232603946
"15","218","15218","1","000","152181000","00","15218100000","000","15218000",COVARACHÍA,"15218100000000",102333.98936300000,2339.00000000000,2024,0.01576705289,0.00000836152,102117.0234000000,2333.33093261719
"15","223","15223","1","000","152231000","00","15223100000","000","15223000",CUBARÁ,"15223100000000",1012156.79715000000,359.00000000000,2024,0.06112722667,0.00008273207,1009596.9260000000,371.929013482456
"15","550","15550","1","000","155501000","00","15550100000","000","15550000",PISBA,"15550100000000",192836.59298200000,1490.00000000000,2024,0.02441716892,0.00001573045,192395.5909000000,1483.42563264266
"15","224","15224","1","000","152241000","00","15224100000","000","15224000",CUCAITA,"15224100000000",342065.98122299998,2640.00000000000,2024,0.03245437710,0.00002791359,341500.0205000000,2634.69724635074
"15","226","15226","1","000","152261000","00","15226100000","000","15226000",CUÍTIVA,"15226100000000",136092.27864199999,2359.00000000000,2024,0.02258785388,0.00001110333,135823.6756000000,2727.0537109375
"15","232","15232","1","000","152321000","00","15232100000","000","15232000",SAN PEDRO DE IGUAQUE,"15232100000000",141263.00186700001,2956.00000000000,2024,0.01788592342,0.00001152928,141028.8297000000,2958.22573852539
"15","244","15244","1","000","152441000","00","15244100000","000","15244000",EL COCUY,"15244100000000",645277.67099200003,2750.00000000000,2024,0.03564248852,0.00005270111,643785.6934000000,2713.07324869792
"15","276","15276","1","000","152761000","00","15276100000","000","15276000",FLORESTA,"15276100000000",469132.23068600002,124.00000000000,2024,0.04207726096,0.00003829193,468191.8436000000,2504.62884628564
"15","425","15425","1","000","154251000","00","15425100000","000","15425000",MACANAL,"15425100000000",233804.56779299999,1674.00000000000,2024,0.02734068210,0.00001906100,233397.0772000000,1680.13410731724
"15","296","15296","1","000","152961000","00","15296100000","000","15296000",GÁMEZA,"15296100000000",417508.31820600003,2746.00000000000,2024,0.03081223257,0.00003407202,416640.6919000000,2748.06758709343
"15","299","15299","1","000","152991000","00","15299100000","000","15299000",GARAGOA,"15299100000000",2036175.29927000008,1750.00000000000,2024,0.07384636178,0.00016603072,2032686.3489999999,1658.43329291563
"15","317","15317","1","000","153171000","00","15317100000","000","15317000",GUACAMAYAS,"15317100000000",264616.69297999999,2202.00000000000,2024,0.02963560036,0.00002161511,264014.5961000000,2192.51030731201
"15","380","15380","1","000","153801000","00","15380100000","000","15380000",LA CAPILLA,"15380100000000",279980.66431099997,1789.00000000000,2024,0.02861181487,0.00002283094,279515.5724000000,1749.94840864702
"15","533","15533","1","000","155331000","00","15533100000","000","15533000",PAYA,"15533100000000",131732.61063700001,992.00000000000,2024,0.02087447024,0.00001074356,131425.9660000000,987.19367980957
"15","322","15322","1","000","153221000","00","15322100000","000","15322000",GUATEQUE,"15322100000000",1900033.39611000009,1787.00000000000,2024,0.08706695872,0.00015491864,1896910.5270000000,1796.06441026476
"15","325","15325","1","000","153251000","00","15325100000","000","15325000",GUAYATÁ,"15325100000000",318408.97185500001,1699.00000000000,2024,0.03426304825,0.00002596000,317889.4925000000,1710.23389010959
"15","332","15332","1","000","153321000","00","15332100000","000","15332000",GÜICÁN DE LA SIERRA,"15332100000000",309799.44944400003,2900.00000000000,2024,0.02645766847,0.00002530379,309076.5835000000,2883.96616498162
"15","362","15362","1","000","153621000","00","15362100000","000","15362000",IZA,"15362100000000",894565.78532799997,2580.00000000000,2024,0.08036153417,0.00007298921,892808.2020000000,2530.9011622015
"15","401","15401","1","000","154011000","00","15401100000","000","15401000",LA VICTORIA,"15401100000000",72056.72713380000,1477.00000000000,2024,0.02108566738,0.00000588049,71974.2579300000,1469.07191297743
"15","367","15367","1","000","153671000","00","15367100000","000","15367000",JENESANO,"15367100000000",801477.77482699999,2097.00000000000,2024,0.05121960094,0.00006538366,800104.1922000000,2088.96492429124
"17","013","17013","1","000","170131000","00","17013100000","000","17013000",AGUADAS,"17013100000000",1277346.83372000000,2164.00000000000,2024,0.08544375624,0.00010419886,1276904.9460000000,2172.72963169643
"15","403","15403","1","000","154031000","00","15403100000","000","15403000",LA UVITA,"15403100000000",487407.40436900000,2731.00000000000,2024,0.03166213878,0.00003980500,486316.9846000000,2374.31917177398
"15","407","15407","1","000","154071000","00","15407100000","000","15407000",VILLA DE LEYVA,"15407100000000",2475955.22049999982,2149.00000000000,2024,0.11233017170,0.00020207987,2471972.9389999998,2146.81026690486
"15","455","15455","1","000","154551000","00","15455100000","000","15455000",MIRAFLORES,"15455100000000",954136.37121999997,1510.00000000000,2024,0.05018555508,0.00007780570,952364.9331000000,1521.14150258657
"15","476","15476","1","000","154761000","00","15476100000","000","15476000",MOTAVITA,"15476100000000",233441.26865000001,2905.00000000000,2024,0.02357783830,0.00001904987,233041.8369000000,2900.90928819444
"15","494","15494","1","000","154941000","00","15494100000","000","15494000",NUEVO COLÓN,"15494100000000",430016.29205200000,2456.00000000000,2024,0.03676541512,0.00003507986,429305.4805000000,2461.8073776533
"15","469","15469","1","000","154691000","00","15469100000","000","15469000",MONIQUIRÁ,"15469100000000",3577778.99829000002,1716.00000000000,2024,0.12208172330,0.00029213387,3572137.7110000001,1688.24747323193
"15","480","15480","1","000","154801000","00","15480100000","000","15480000",MUZO,"15480100000000",743942.78463699995,840.00000000000,2024,0.06346852607,0.00006071389,743027.2478000000,859.1144683495
"15","507","15507","1","000","155071000","00","15507100000","000","15507000",OTANCHE,"15507100000000",393364.42344099999,1050.00000000000,2024,0.04744674324,0.00003210942,392900.3940000000,1050.41858949053
"15","511","15511","1","000","155111000","00","15511100000","000","15511000",PACHAVITA,"15511100000000",324913.33156100003,1986.00000000000,2024,0.03036039822,0.00002649624,324363.5241000000,1986.190234375
"15","676","15676","1","000","156761000","00","15676100000","000","15676000",SAN MIGUEL DE SEMA,"15676100000000",229195.40458700000,2616.00000000000,2024,0.02604019794,0.00001870369,228856.2966000000,2608.05543675916
"15","514","15514","1","000","155141000","00","15514100000","000","15514000",PÁEZ,"15514100000000",604938.20876299997,1293.00000000000,2024,0.05158375043,0.00004931988,603778.2618000000,1301.04164876302
"15","518","15518","1","000","155181000","00","15518100000","000","15518000",PAJARITO,"15518100000000",162782.86366599999,808.00000000000,2024,0.01952130541,0.00001327214,162433.5581000000,804.921875
"15","522","15522","1","000","155221000","00","15522100000","000","15522000",PANQUEBA,"15522100000000",228661.46190200001,2245.00000000000,2024,0.02268167211,0.00001867679,228135.0025000000,2235.96425217849
"15","542","15542","1","000","155421000","00","15542100000","000","15542000",PESCA,"15542100000000",833272.33072600001,2655.00000000000,2024,0.05312778952,0.00006798533,831673.9465000000,2628.27516641422
"15","572","15572","1","000","155721000","00","15572100000","000","15572000",PUERTO BOYACÁ,"15572100000000",4079453.20713000000,144.00000000000,2024,0.10625644191,0.00033315499,4075722.8709999998,144.615279294845
"15","580","15580","1","000","155801000","00","15580100000","000","15580000",QUÍPAMA,"15580100000000",371928.89502699999,1237.00000000000,2024,0.04200821498,0.00003035278,371489.9983000000,1234.65424138849
"15","599","15599","1","000","155991000","00","15599100000","000","15599000",RAMIRIQUÍ,"15599100000000",1399472.61226000008,2324.00000000000,2024,0.05636335287,0.00011416861,1397047.7409999999,2311.96064814815
"15","632","15632","1","000","156321000","00","15632100000","000","15632000",SABOYÁ,"15632100000000",560772.37180299999,2610.00000000000,2024,0.03949313137,0.00004577644,559958.1869000000,2613.06139755249
"15","600","15600","1","000","156001000","00","15600100000","000","15600000",RÁQUIRA,"15600100000000",642946.20107299997,2196.00000000000,2024,0.05149783324,0.00005246887,641957.3153000000,2177.45854166667
"15","621","15621","1","000","156211000","00","15621100000","000","15621000",RONDÓN,"15621100000000",175681.35464300000,2103.00000000000,2024,0.02767163459,0.00001433017,175362.4298000000,2092.83891369048
"15","638","15638","1","000","156381000","00","15638100000","000","15638000",SÁCHICA,"15638100000000",795019.96271400002,2155.00000000000,2024,0.04721948993,0.00006488225,793750.4056000002,2148.74563465948
"15","723","15723","1","000","157231000","00","15723100000","000","15723000",SATIVASUR,"15723100000000",142718.77161400000,2601.00000000000,2024,0.01934218771,0.00001165213,142413.5949000000,2604.87925720215
"15","664","15664","1","000","156641000","00","15664100000","000","15664000",SAN JOSÉ DE PARE,"15664100000000",559556.94637999998,1496.00000000000,2024,0.05807129741,0.00004570024,558664.4390000000,1489.97993278503
"15","646","15646","1","000","156461000","00","15646100000","000","15646000",SAMACÁ,"15646100000000",1246584.29670000006,2765.00000000000,2024,0.08096175571,0.00010171737,1244547.2309999999,2613.32995858028
"15","660","15660","1","000","156601000","00","15660100000","000","15660000",SAN EDUARDO,"15660100000000",299093.38298900001,1711.00000000000,2024,0.03072580441,0.00002438984,298524.8139000000,1706.75579310826
"15","667","15667","1","000","156671000","00","15667100000","000","15667000",SAN LUIS DE GACENO,"15667100000000",1169548.04875999992,461.00000000000,2024,0.06384661852,0.00009531928,1167393.5240000000,383.110662623814
"15","673","15673","1","000","156731000","00","15673100000","000","15673000",SAN MATEO,"15673100000000",393468.90244300000,2220.00000000000,2024,0.03359845654,0.00003213842,392587.5153000001,2217.29020359205
"15","681","15681","1","000","156811000","00","15681100000","000","15681000",SAN PABLO DE BORBUR,"15681100000000",142984.84079399999,687.00000000000,2024,0.02670750411,0.00001167142,142805.7953000000,684.768256692325
"15","740","15740","1","000","157401000","00","15740100000","000","15740000",SIACHOQUE,"15740100000000",463382.70556300000,2763.00000000000,2024,0.04412010731,0.00003780785,462552.5108000000,2760.15407620944
"15","763","15763","1","000","157631000","00","15763100000","000","15763000",SOTAQUIRÁ,"15763100000000",345757.51885499997,2664.00000000000,2024,0.03378018530,0.00002822271,345138.5540000000,2665.78088378906
"15","690","15690","1","000","156901000","00","15690100000","000","15690000",SANTA MARÍA,"15690100000000",826569.90813800006,899.00000000000,2024,0.05168737114,0.00006737324,825098.9043000002,828.209622065226
"15","693","15693","1","000","156931000","00","15693100000","000","15693000",SANTA ROSA DE VITERBO,"15693100000000",2031317.66219999990,2755.00000000000,2024,0.07832070604,0.00016581367,2027331.2009999999,2755.0823944344
"15","696","15696","1","000","156961000","00","15696100000","000","15696000",SANTA SOFÍA,"15696100000000",366322.16068600002,2366.00000000000,2024,0.02624572547,0.00002990290,365751.5840000000,2364.6564032976
"15","720","15720","1","000","157201000","00","15720100000","000","15720000",SATIVANORTE,"15720100000000",280163.41510799999,2635.00000000000,2024,0.02460150529,0.00002287517,279563.6346000000,2618.15703822545
"15","753","15753","1","000","157531000","00","15753100000","000","15753000",SOATÁ,"15753100000000",1243294.96549999993,1985.00000000000,2024,0.05349953172,0.00010155005,1240614.0379999999,1981.59280499309
"15","761","15761","1","000","157611000","00","15761100000","000","15761000",SOMONDOCO,"15761100000000",399794.51818700001,1684.00000000000,2024,0.02698189560,0.00003259561,399127.5206000000,1667.10494862432
"15","755","15755","1","000","157551000","00","15755100000","000","15755000",SOCOTÁ,"15755100000000",154409.14169399999,2389.00000000000,2024,0.02312754923,0.00001260458,154071.3190000000,2375.58911132812
"15","757","15757","1","000","157571000","00","15757100000","000","15757000",SOCHA,"15757100000000",725692.30604299996,2670.00000000000,2024,0.05022452906,0.00005923711,724130.7205000002,2677.35295438218
"15","762","15762","1","000","157621000","00","15762100000","000","15762000",SORA,"15762100000000",354931.51698900003,2684.00000000000,2024,0.02803357948,0.00002896448,354343.3005000000,2673.51239439499
"15","764","15764","1","000","157641000","00","15764100000","000","15764000",SORACÁ,"15764100000000",360255.71066099999,2813.00000000000,2024,0.02719189699,0.00002939433,359631.0316000000,2808.92708531822
"15","774","15774","1","000","157741000","00","15774100000","000","15774000",SUSACÓN,"15774100000000",243312.40648000001,2479.00000000000,2024,0.02466939853,0.00001986963,242788.6856000000,2483.34458188657
"15","798","15798","1","000","157981000","00","15798100000","000","15798000",TENZA,"15798100000000",306095.89796500001,1570.00000000000,2024,0.03210552335,0.00002495955,305582.7809000000,1554.06345861098
"15","776","15776","1","000","157761000","00","15776100000","000","15776000",SUTAMARCHÁN,"15776100000000",655607.12422799994,2110.00000000000,2024,0.05045966421,0.00005350908,654593.6108000000,2095.62443972857
"15","790","15790","1","000","157901000","00","15790100000","000","15790000",TASCO,"15790100000000",318748.35946000001,2539.00000000000,2024,0.02629035984,0.00002601680,318080.9258000001,2531.0667453342
"15","804","15804","1","000","158041000","00","15804100000","000","15804000",TIBANÁ,"15804100000000",647229.55300399999,2091.00000000000,2024,0.04423967413,0.00005279523,646134.1576000000,2089.25575121143
"15","808","15808","1","000","158081000","00","15808100000","000","15808000",TINJACÁ,"15808100000000",246960.22816900001,2129.00000000000,2024,0.02831815289,0.00002015510,246582.6971000000,2121.99155426025
"15","814","15814","1","000","158141000","00","15814100000","000","15814000",TOCA,"15814100000000",975988.85037000000,1814.00000000000,2024,0.06072179972,0.00007963656,974202.1229000000,2760.46134723166
"15","816","15816","1","000","158161000","00","15816100000","000","15816000",TOGÜÍ,"15816100000000",238799.20332700000,1666.00000000000,2024,0.03421422335,0.00001950022,238413.3653000000,1658.72807255498
"15","822","15822","1","000","158221000","00","15822100000","000","15822000",TOTA,"15822100000000",509195.97012999997,2868.00000000000,2024,0.03524485517,0.00004154285,508197.6123000000,2869.18803793697
"15","832","15832","1","000","158321000","00","15832100000","000","15832000",TUNUNGUÁ,"15832100000000",89486.09105160000,1274.00000000000,2024,0.01210753662,0.00000730542,89366.0284800000,1264.21584743924
"15","835","15835","1","000","158351000","00","15835100000","000","15835000",TURMEQUÉ,"15835100000000",1015067.19932000001,2381.00000000000,2024,0.06443515228,0.00008280399,1013412.5810000000,2371.58672152884
"15","837","15837","1","000","158371000","00","15837100000","000","15837000",TUTA,"15837100000000",978400.28061899997,2584.90000000000,2024,0.06814822404,0.00007985165,976638.3092000000,2567.27998471467
"15","842","15842","1","000","158421000","00","15842100000","000","15842000",ÚMBITA,"15842100000000",478270.89890999999,2483.00000000000,2024,0.03025320356,0.00003900815,477480.3609000000,2474.17158390925
"15","861","15861","1","000","158611000","00","15861100000","000","15861000",VENTAQUEMADA,"15861100000000",930264.48045599996,2638.00000000000,2024,0.04637875206,0.00007589251,928766.6814999999,2642.10286088423
"15","879","15879","1","000","158791000","00","15879100000","000","15879000",VIRACACHÁ,"15879100000000",477625.84117799997,2532.00000000000,2024,0.03063039486,0.00003896620,476786.4157000000,2533.70595617462
"15","897","15897","1","000","158971000","00","15897100000","000","15897000",ZETAQUIRA,"15897100000000",270985.51522700000,1670.00000000000,2024,0.02957755328,0.00002210101,270486.9192000000,1671.11002604167
"17","042","17042","1","000","170421000","00","17042100000","000","17042000",ANSERMA,"17042100000000",2133866.25111000007,1781.00000000000,2024,0.10315223104,0.00017391016,2133592.6480000000,1751.11951909199
"17","272","17272","1","000","172721000","00","17272100000","000","17272000",FILADELFIA,"17272100000000",435689.79480999999,1580.00000000000,2024,0.04705418574,0.00003551976,435570.3917000000,1586.13462919347
"17","050","17050","1","000","170501000","00","17050100000","000","17050000",ARANZAZU,"17050100000000",596456.17506799998,1920.00000000000,2024,0.06533633679,0.00004862736,596264.9325000000,1881.36126794949
"17","088","17088","1","000","170881000","00","17088100000","000","17088000",BELALCÁZAR,"17088100000000",594848.01157900004,1590.00000000000,2024,0.09808705251,0.00004846081,594783.1838000000,1572.95882857473
"17","174","17174","1","000","171741000","00","17174100000","000","17174000",CHINCHINÁ,"17174100000000",4973683.48364000022,1380.00000000000,2024,0.19314433169,0.00040527094,4972469.6509999996,1362.87873397671
"17","388","17388","1","000","173881000","00","17388100000","000","17388000",LA MERCED,"17388100000000",400885.52662100003,1819.00000000000,2024,0.07177932816,0.00003268797,400771.2859000000,1800.55244628906
"17","433","17433","1","000","174331000","00","17433100000","000","17433000",MANZANARES,"17433100000000",1297590.81364000007,1871.00000000000,2024,0.12234630464,0.00010581339,1296886.8899999999,1870.28302284898
"17","442","17442","1","000","174421000","00","17442100000","000","17442000",MARMATO,"17442100000000",222882.12021800000,1313.00000000000,2024,0.02776403014,0.00001817508,222826.3542000000,1304.11069335938
"17","444","17444","1","000","174441000","00","17444100000","000","17444000",MARQUETALIA,"17444100000000",749659.64405300003,1562.00000000000,2024,0.12532313015,0.00006113959,749204.9301999999,1539.05137169879
"17","446","17446","1","000","174461000","00","17446100000","000","17446000",MARULANDA,"17446100000000",179004.47971799999,2850.00000000000,2024,0.02412455255,0.00001459669,178919.8969000000,2842.12047230114
"17","524","17524","1","000","175241000","00","17524100000","000","17524000",PALESTINA,"17524100000000",2239985.60621999996,1476.00000000000,2024,0.07688830299,0.00018252684,2239465.6860000002,1536.92140475186
"17","513","17513","1","000","175131000","00","17513100000","000","17513000",PÁCORA,"17513100000000",1361398.43124999991,1820.00000000000,2024,0.07880991588,0.00011103958,1360932.1910000001,1818.57805379232
"17","541","17541","1","000","175411000","00","17541100000","000","17541000",PENSILVANIA,"17541100000000",1267146.25815999997,2050.00000000000,2024,0.08612910611,0.00010335113,1266464.4920000001,2040.12107584635
"17","653","17653","1","000","176531000","00","17653100000","000","17653000",SALAMINA,"17653100000000",1566036.95616000006,2553.00000000000,2024,0.10552688316,0.00012770170,1565529.7919999999,1816.01245381123
"19","418","19418","1","000","194181000","00","19418100000","000","19418000",LÓPEZ,"19418100000000",346458.54957199999,35.00000000000,2024,0.02292157571,0.00002809389,346752.4861000000,32.4162334050888
"17","616","17616","1","000","176161000","00","17616100000","000","17616000",RISARALDA,"17616100000000",359756.96098199999,1743.00000000000,2024,0.06280877906,0.00002931745,359706.9114000000,1730.37023620605
"17","662","17662","1","000","176621000","00","17662100000","000","17662000",SAMANÁ,"17662100000000",537545.27723799995,1450.00000000000,2024,0.06499877591,0.00004384990,537196.8345999999,1463.33755585642
"17","665","17665","1","000","176651000","00","17665100000","000","17665000",SAN JOSÉ,"17665100000000",471664.90059999999,1780.00000000000,2024,0.05147411553,0.00003843129,471607.1553000000,1775.65245274135
"17","777","17777","1","000","177771000","00","17777100000","000","17777000",SUPÍA,"17777100000000",2040251.34002000000,1184.00000000000,2024,0.10309775812,0.00016635855,2039807.4750000001,1160.78452055333
"17","867","17867","1","000","178671000","00","17867100000","000","17867000",VICTORIA,"17867100000000",1033483.12734999997,1964.00000000000,2024,0.07968990209,0.00008429646,1032758.6640000000,720.413767917097
"17","877","17877","1","000","178771000","00","17877100000","000","17877000",VITERBO,"17877100000000",2559950.47605999978,974.00000000000,2024,0.08095739523,0.00020856125,2559769.3420000002,961.901435571371
"18","029","18029","1","000","180291000","00","18029100000","000","18029000",ALBANIA,"18029100000000",333788.53100700001,237.00000000000,2024,0.02802967322,0.00002709742,333770.3910000000,271.901277923584
"18","094","18094","1","000","180941000","00","18094100000","000","18094000",BELÉN DE LOS ANDAQUÍES,"18094100000000",933032.00508200005,311.00000000000,2024,0.05132554112,0.00007574804,932977.5088000000,308.376652599516
"18","150","18150","1","000","181501000","00","18150100000","000","18150000",CARTAGENA DEL CHAIRÁ,"18150100000000",2371324.69014000008,223.00000000000,2024,0.11666278939,0.00019266419,2369580.5940000000,218.868161921879
"18","205","18205","1","000","182051000","00","18205100000","000","18205000",CURILLO,"18205100000000",773237.35868099995,229.00000000000,2024,0.04608306474,0.00006276313,773216.4860000000,227.231335515561
"18","247","18247","1","000","182471000","00","18247100000","000","18247000",EL DONCELLO,"18247100000000",2154160.67328000022,387.00000000000,2024,0.08995202627,0.00017500115,2153195.6359999999,355.153713703156
"18","256","18256","1","000","182561000","00","18256100000","000","18256000",EL PAUJÍL,"18256100000000",1079551.48839000007,470.00000000000,2024,0.07248858702,0.00008769388,1079098.2870000000,334.748149169922
"18","410","18410","1","000","184101000","00","18410100000","000","18410000",LA MONTAÑITA,"18410100000000",416717.96998900000,245.00000000000,2024,0.03604306096,0.00003384636,416573.4538000000,241.803865750631
"18","460","18460","1","000","184601000","00","18460100000","000","18460000",MILÁN,"18460100000000",362035.21447800001,222.00000000000,2024,0.02365128077,0.00002940090,361926.6166000000,219.063091624867
"18","479","18479","1","000","184791000","00","18479100000","000","18479000",MORELIA,"18479100000000",377885.56194099999,260.00000000000,2024,0.03431174498,0.00003068431,377826.3966000000,258.0523667769
"18","756","18756","1","000","187561000","00","18756100000","000","18756000",SOLANO,"18756100000000",458500.99911500001,204.00000000000,2024,0.03477041638,0.00003723593,458286.9034000000,200.444788897479
"18","785","18785","1","000","187851000","00","18785100000","000","18785000",SOLITA,"18785100000000",1108578.13547000010,208.00000000000,2024,0.05187884091,0.00009000645,1108328.8200000001,210.510196132514
"18","860","18860","1","000","188601000","00","18860100000","000","18860000",VALPARAÍSO,"18860100000000",600297.61903499998,230.00000000000,2024,0.03561377741,0.00004873935,600196.9164000000,228.100319126674
"19","022","19022","1","000","190221000","00","19022100000","000","19022000",ALMAGUER,"19022100000000",358362.34566400002,2193.00000000000,2024,0.03167286705,0.00002906065,358574.4892000000,2190.20874604725
"19","050","19050","1","000","190501000","00","19050100000","000","19050000",ARGELIA,"19050100000000",491041.22808700002,1251.00000000000,2024,0.04191567626,0.00003979995,491459.3526000000,1248.88532886171
"19","075","19075","1","000","190751000","00","19075100000","000","19075000",BALBOA,"19075100000000",755229.82843200001,1589.00000000000,2024,0.04985588836,0.00006120845,755856.7699000000,1605.97494574653
"19","110","19110","1","000","191101000","00","19110100000","000","19110000",BUENOS AIRES,"19110100000000",553343.36704000004,1218.00000000000,2024,0.05535407285,0.00004492428,553590.6360000002,1214.23636380709
"19","100","19100","1","000","191001000","00","19100100000","000","19100000",BOLÍVAR,"19100100000000",847293.88982399995,1708.00000000000,2024,0.05575637652,0.00006869347,847857.5035000000,1719.81202158302
"19","130","19130","1","000","191301000","00","19130100000","000","19130000",CAJIBÍO,"19130100000000",553155.24408800004,1816.00000000000,2024,0.04570532526,0.00004489919,553377.0079000000,1815.78161814856
"19","137","19137","1","000","191371000","00","19137100000","000","19137000",CALDONO,"19137100000000",689519.59095700004,1642.00000000000,2024,0.05910288913,0.00005598293,689756.2373000000,1673.69386654808
"19","142","19142","1","000","191421000","00","19142100000","000","19142000",CALOTO,"19142100000000",1864555.95604000008,1101.00000000000,2024,0.11003144902,0.00015143320,1865101.4450000001,1108.73593361594
"19","212","19212","1","000","192121000","00","19212100000","000","19212000",CORINTO,"19212100000000",1635758.19562999997,1062.00000000000,2024,0.07447191711,0.00013289509,1636076.9960000000,1058.43848039717
"19","256","19256","1","000","192561000","00","19256100000","000","19256000",EL TAMBO,"19256100000000",1192750.62813999993,1764.00000000000,2024,0.07383194386,0.00009676486,1193419.1459999999,1723.19561984015
"19","290","19290","1","000","192901000","00","19290100000","000","19290000",FLORENCIA,"19290100000000",128491.90914700000,1599.00000000000,2024,0.01834701955,0.00001041450,128586.4921000000,1591.11209106445
"19","300","19300","1","000","193001000","00","19300100000","000","19300000",GUACHENÉ,"19300100000000",648997.91587000003,997.00000000000,2024,0.04720964370,0.00005271559,649180.3689000000,995.596261275442
"19","318","19318","1","000","193181000","00","19318100000","000","19318000",GUAPI,"19318100000000",2533159.37196000014,5.00000000000,2024,0.09682400394,0.00020508392,2536387.5140000000,4.33295009560781
"19","364","19364","1","000","193641000","00","19364100000","000","19364000",JAMBALÓ,"19364100000000",476909.53018800000,2320.00000000000,2024,0.03544698812,0.00003872906,477022.6476000000,2307.3627839265
"19","392","19392","1","000","193921000","00","19392100000","000","19392000",LA SIERRA,"19392100000000",608754.92537900002,1798.00000000000,2024,0.05224396951,0.00004938139,609077.4247000000,1768.1439492046
"19","397","19397","1","000","193971000","00","19397100000","000","19397000",LA VEGA,"19397100000000",491897.31113500003,2231.00000000000,2024,0.05012150904,0.00003989662,492163.1919000000,2198.86435990767
"19","450","19450","1","000","194501000","00","19450100000","000","19450000",MERCADERES,"19450100000000",2643949.37515000021,1145.00000000000,2024,0.16099255467,0.00021427205,2646055.8450000002,1165.85688730534
"19","455","19455","1","000","194551000","00","19455100000","000","19455000",MIRANDA,"19455100000000",3228364.41404000018,1120.00000000000,2024,0.13487186060,0.00026231617,3228922.0180000002,1096.43323805687
"19","513","19513","1","000","195131000","00","19513100000","000","19513000",PADILLA,"19513100000000",1271547.03597000008,2102.00000000000,2024,0.04844899277,0.00010330268,1271837.8070000000,996.222294637602
"19","473","19473","1","000","194731000","00","19473100000","000","19473000",MORALES,"19473100000000",1382514.38740999997,1673.00000000000,2024,0.06391796972,0.00011221933,1383121.4800000000,1673.91539029548
"19","517","19517","1","000","195171000","00","19517100000","000","19517000",BELALCÁZAR,"19517100000000",618313.95928700001,1430.00000000000,2024,0.05949890225,0.00005022941,618316.5267000000,1447.79096448744
"19","533","19533","1","000","195331000","00","19533100000","000","19533000",PIAMONTE,"19533100000000",643700.35254100000,305.00000000000,2024,0.05029694407,0.00005222334,643856.9678000000,303.670008732722
"19","532","19532","1","000","195321000","00","19532100000","000","19532000",EL BORDO,"19532100000000",2286316.53349999990,942.00000000000,2024,0.10899798181,0.00018538625,2287858.1370000001,971.436008155567
"19","622","19622","1","000","196221000","00","19622100000","000","19622000",ROSAS,"19622100000000",240822.82552200000,1705.00000000000,2024,0.02403171531,0.00001953702,240946.6893000000,1702.62318999192
"19","573","19573","1","000","195731000","00","19573100000","000","19573000",PUERTO TEJADA,"19573100000000",4377353.74235999957,968.00000000000,2024,0.12641831614,0.00035557600,4378656.4469999997,966.583002876718
"19","585","19585","1","000","195851000","00","19585100000","000","19585000",COCONUCO,"19585100000000",319228.13017900003,2420.00000000000,2024,0.05383638203,0.00002590899,319340.7544000000,2415.27848772321
"19","693","19693","1","000","196931000","00","19693100000","000","19693000",SAN SEBASTIÁN,"19693100000000",177212.43549900001,2136.00000000000,2024,0.02626699928,0.00001437216,177307.2032000000,2132.50609130859
"19","701","19701","1","000","197011000","00","19701100000","000","19701000",SANTA ROSA,"19701100000000",373181.38268600003,1720.00000000000,2024,0.03588463961,0.00003027275,373332.5471000001,1706.60242834757
"19","743","19743","1","000","197431000","00","19743100000","000","19743000",SILVIA,"19743100000000",4833950.54672999959,2400.00000000000,2024,0.13444943825,0.00039247463,4835278.1670000004,2525.16989221707
"19","760","19760","1","000","197601000","00","19760100000","000","19760000",PAISPAMBA,"19760100000000",280530.94322800002,2512.00000000000,2024,0.03420664260,0.00002276287,280651.6500000000,2509.84942267923
"19","785","19785","1","000","197851000","00","19785100000","000","19785000",SUCRE,"19785100000000",206337.16108500000,1128.00000000000,2024,0.02946930744,0.00001673169,206468.8407000000,1115.73243713379
"19","780","19780","1","000","197801000","00","19780100000","000","19780000",SUÁREZ,"19780100000000",2820220.87938999990,1050.00000000000,2024,0.08073754231,0.00022893525,2821577.4750000001,1076.70099888078
"19","809","19809","1","000","198091000","00","19809100000","000","19809000",TIMBIQUÍ,"19809100000000",1308144.07649999997,16.00000000000,2024,0.06123973494,0.00010597744,1309618.4050000000,8.33363666424626
