MpCodigo,MpNombre,MpArea,MpNorma,MpCategor,MpAltitud,Restriccio,Depto,ATotal,AUrban,ARural,CZTotal,CZUrban,CZRural,dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,clas_ccdgo,setr_ccdgo,setr_ccnct,secr_ccdgo,secr_ccnct,zu_ccdgo,zu_cdivi,zu_cnmbre,zu_ccnct,zu_narea,zu_naltd,zu_nano,shape_Leng,shape_Area,AUrban_2,CZ__mean
"15580",Quípama,167.12896517000,Ordenanza No. 28 de 1986,1,1200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,167128965.0000000000,371489.9983000000,166757475.0000000000,1129.8980370000,1234.6542410000,1129.8980370000,,,,,,,,,,,,,,,,,,,1129.66315780403
"15047",Aquitania,940.35437545100,,1,3042,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,940354375.2000000477,1089450.7900000000,939264924.2000000477,2974.0974650000,3038.2970400000,2974.0974650000,,,,,,,,,,,,,,,,,,,2974.02313338976
"15542",Pesca,262.59265771400,,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,262592657.5000000000,831673.9465000000,261760983.5000000000,2948.8504520000,2628.2751660000,2948.8504520000,,,,,,,,,,,,,,,,,,,2949.870001828
"15362",Iza,34.18027705700,,1,2500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,34180277.0300000012,892808.2020000000,33287468.8200000003,2761.5011720000,2530.9011620000,2761.5011720000,,,,,,,,,,,,,,,,,,,2767.73201617713
"15442",Maripí,160.47834122300,,1,1250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,160478341.0000000000,160557.1876000000,160317783.8000000119,1307.7079230000,1278.1105740000,1307.7079230000,,,,,,,,,,,,,,,,,,,1307.73462355349
"15814",Toca,167.94120211900,,1,2700,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,167941202.0000000000,974202.1229000000,166966999.8000000119,2978.9901770000,2760.4613470000,2978.9901770000,,,,,,,,,,,,,,,,,,,2980.26890394785
"05364",Jardín,201.14093006900,Decreto No. 118 de 1882,1,1750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,201140930.0000000000,1400766.0370000000,199740163.9000000060,2295.6267850000,1766.4604670000,2295.6267850000,,,,,,,,,,,,,,,,,,,2299.34933653185
"15500",Oicatá,60.19551750390,,1,2525,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,60195517.5000000000,350119.8016000000,59845397.6700000018,2690.4423550000,2704.5391140000,2690.4423550000,,,,,,,,,,,,,,,,,,,2690.35824333068
"15476",Motavita,59.94727947500,,1,2908,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,59947279.4600000009,233041.8369000000,59714237.6000000015,3050.9857270000,2900.9092880000,3050.9857270000,,,,,,,,,,,,,,,,,,,3051.61044751948
"05483",Nariño,316.62008308800,Ordenanza No. 37 de 1913,1,1661,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,316620083.0000000000,805057.8099000000,315815025.1000000238,1622.1697540000,1672.9498220000,1622.1697540000,,,,,,,,,,,,,,,,,,,1622.04254451917
"27073",Bagadó,807.56872133200,,1,200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,807568721.2000000477,293370.8197000000,807275350.2000000477,956.7177882000,118.1617989000,956.7177882000,,,,,,,,,,,,,,,,,,,957.036533170635
"15776",Sutamarchán,103.34567001400,,1,2093,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,103345670.0000000000,654593.6108000000,102691076.2000000030,2478.2941920000,2095.6244390000,2478.2941920000,,,,,,,,,,,,,,,,,,,2480.76303006181
"27600",Rio Quito,699.36305532700,Ordenanza No. 004 de 1999,1,35,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,699363055.2000000477,224095.5172000000,699138959.6000000238,104.8194255000,39.2179927000,104.8194255000,,,,,,,,,,,,,,,,,,,104.839441861947
"27050",Atrato,421.73941580500,Ordenanza No. 010 de 1997,1,55,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,421739415.8000000119,438669.4687000001,421300746.3000000119,82.4076232400,51.4179980400,82.4076232400,,,,,,,,,,,,,,,,,,,82.4408718964289
"15377",Labranzagrande,579.98715092500,,1,1100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,579987150.7000000477,274146.8073000000,579713003.7000000477,1859.4189970000,1108.3017490000,1859.4189970000,,,,,,,,,,,,,,,,,,,1859.74917859572
"15176",Chiquinquirá,164.77838788200,,1,2565,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,164778387.8000000119,6370222.8920000000,158408164.9000000060,2648.9965340000,2560.8960480000,2648.9965340000,,,,,,,,,,,,,,,,,,,2652.49071227327
"15232",Chíquiza,116.31848789800,Ordenanza No. 19 de 1982,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,116318487.7000000030,141028.8297000000,116177458.7000000030,3008.4118030000,2958.2257380000,3008.4118030000,,,,,,,,,,,,,,,,,,,3008.47053021066
"15272",Firavitoba,109.11753477400,,1,2500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,109117534.7000000030,711093.6710000000,108406441.0000000000,2722.8237500000,2492.2014640000,2722.8237500000,,,,,,,,,,,,,,,,,,,2724.28715843263
"15407",Villa De Leiva,126.38401348800,,1,2143,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,126384013.4000000060,2471972.9380000001,123912040.4000000060,2423.6949310000,2146.8102660000,2423.6949310000,,,,,,,,,,,,,,,,,,,2429.25730441633
"85225",Nunchía,1099.12873736000,,1,387,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,1099128737.0000000000,999294.3369000000,1098129442.0000000000,290.5427590000,388.7861004000,290.5427590000,,,,,,,,,,,,,,,,,,,290.456093897263
"15106",Briceño,64.51202572520,Ordenanza No. 14 de 1890,1,1340,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,64512025.7100000009,184212.0260000000,64327813.6700000018,1779.7170120000,1352.9901730000,1779.7170120000,,,,,,,,,,,,,,,,,,,1780.95864554553
"15837",Tuta,165.23680907800,,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,165236809.0000000000,976638.3092000000,164260170.5000000000,2714.6765350000,2567.2799840000,2714.6765350000,,,,,,,,,,,,,,,,,,,2715.5534424207
"17013",Aguadas,475.55103066900,,1,2181,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,475551030.6000000238,1276904.9460000000,474274125.6000000238,1813.9388420000,2172.7296310000,1813.9388420000,,,,,,,,,,,,,,,,,,,1812.94722728702
"15832",Tununguá,29.18230252230,Ordenanza No. 37 de 1962,1,1250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,29182302.5100000016,89366.0284800000,29092936.4800000004,1099.8847320000,1264.2158470000,1099.8847320000,,,,,,,,,,,,,,,,,,,1099.45316520626
"17662",Samaná,757.68425166700,,1,1250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,757684251.6000000238,537196.8345000000,757147054.7000000477,1043.2733550000,1463.3375550000,1043.2733550000,,,,,,,,,,,,,,,,,,,1042.96184333842
"17495",Norcasia,227.37856761700,Ordenanza No. 327 de 1999,1,727,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,227378567.5000000000,608548.7828000000,226770018.5000000000,484.4565991000,746.7725550000,484.4565991000,,,,,,,,,,,,,,,,,,,483.748461129011
"27413",Lloró,843.12259025500,Ordenanza No. 015 de 1955,1,100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,843122590.2000000477,274395.3270000000,842848194.7000000477,349.7070480000,66.1391990600,349.7070480000,,,,,,,,,,,,,,,,,,,349.793086299158
"15466",Monguí,68.67388203410,,1,2900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,68673882.0300000012,795741.2434000000,67878140.7800000012,3394.2749630000,2910.3027180000,3394.2749630000,,,,,,,,,,,,,,,,,,,3399.90254738367
"15533",Paya,442.76158326900,,1,980,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,442761583.1000000238,131425.9660000000,442630157.1000000238,1165.5251480000,987.1936798000,1165.5251480000,,,,,,,,,,,,,,,,,,,1165.57991974349
"15681",San Pablo De Borbur,195.66468354300,Ordenanza No. 40 de 1960,1,678,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,195664683.5000000000,142805.7953000000,195521877.5000000000,991.4364986000,684.7682566000,991.4364986000,,,,,,,,,,,,,,,,,,,991.662881081846
"05055",Argelia,245.19924078200,Ordenanza No. 19 de 1960,1,1700,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,245199240.5000000000,562871.1588000000,244636369.3000000119,1384.6424360000,1743.5781100000,1384.6424360000,,,,,,,,,,,,,,,,,,,1383.80645457991
"05856",Valparaiso,126.14562884800,,1,1358,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,126145628.7000000030,672003.6944000000,125473625.0000000000,1070.1105030000,1359.4218680000,1070.1105030000,,,,,,,,,,,,,,,,,,,1068.55886714441
"15759",Sogamoso,207.32078412300,,1,2492,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,207320784.0000000000,22069051.8500000015,185251732.0000000000,3093.7428310000,2499.4663300000,3093.7428310000,,,,,,,,,,,,,,,,,,,3164.45658659568
"17380",La Dorada,549.08284714200,Ordenanza No. 043 de 1923,1,176,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,549082847.1000000238,7644085.3940000003,541438761.7000000477,204.6862724000,181.5778488000,204.6862724000,,,,,,,,,,,,,,,,,,,205.005233084861
"15632",Saboyá,248.28825862400,,1,2625,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,248288258.5000000000,559958.1869000000,247728300.3000000119,2852.4716350000,2613.0613970000,2852.4716350000,,,,,,,,,,,,,,,,,,,2852.99690957473
"05034",Andes,402.48718307900,,1,1350,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,402487183.0000000000,2092550.9960000000,400394632.0000000000,2118.9467990000,1301.1595750000,2118.9467990000,,,,,,,,,,,,,,,,,,,2123.18854295617
"15464",Mongua,360.04045098400,,1,3000,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,360040450.8000000119,736300.6388000000,359304150.1000000238,2856.2359460000,2967.5244670000,2856.2359460000,,,,,,,,,,,,,,,,,,,2856.0070827068
"25572",Puerto Salgar,515.25272202400,Ordenanza No. 047 de 1935,1,176,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,515252722.0000000000,1977843.6540000001,513274878.3000000715,246.3781591000,178.8032255000,246.3781591000,,,,,,,,,,,,,,,,,,,246.643487067594
"15696",Santa Sofía,77.44203290050,,1,2370,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,77442032.9000000060,365751.5840000000,77076281.3100000024,2422.7048780000,2364.6564030000,2422.7048780000,,,,,,,,,,,,,,,,,,,2422.98008088403
"15820",Tópaga,33.55898545460,,1,2900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,33558985.4500000030,360653.5140000000,33198331.9200000018,2802.8733480000,2890.5699700000,2802.8733480000,,,,,,,,,,,,,,,,,,,2801.86250098807
"05091",Betania,180.52637662300,Ordenanza No. 42 de 1920,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,180526376.5000000000,375117.5708000000,180151258.9000000060,1954.4497590000,1560.6153470000,1954.4497590000,,,,,,,,,,,,,,,,,,,1955.23195333558
"15293",Gachantivá,88.02566182100,,1,2450,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,88025661.8100000024,155470.7409000000,87870191.0600000024,2375.3007250000,2377.4884220000,2375.3007250000,,,,,,,,,,,,,,,,,,,2375.29671017619
"15204",Cómbita,138.00257239900,,1,2825,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,138002572.3000000119,522840.1790000000,137479732.0000000000,2974.0175240000,2821.3245020000,2974.0175240000,,,,,,,,,,,,,,,,,,,2974.62472194383
"05789",Támesis,252.19453599700,,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,252194535.9000000060,1240596.1380000000,250953939.5000000000,1734.2049770000,1624.8019550000,1734.2049770000,,,,,,,,,,,,,,,,,,,1734.73186356013
"15491",Nobsa,55.40296761730,,1,2500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,55402967.6000000015,1464740.7470000000,53938226.8500000015,2642.7269750000,2496.1411340000,2642.7269750000,,,,,,,,,,,,,,,,,,,2646.70731787163
"15806",Tibasosa,93.56784186280,,1,2500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,93567841.8400000036,1351506.8850000000,92216334.9500000030,2641.0310960000,2517.2879880000,2641.0310960000,,,,,,,,,,,,,,,,,,,2642.92426749263
"05390",La Pintada,54.29841112700,Ordenanza No. 42E de 1996,1,592,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,54298411.1000000015,1584016.2160000000,52714394.8800000027,812.8695584000,593.0147071000,812.8695584000,,,,,,,,,,,,,,,,,,,819.403768242128
"15531",Pauna,252.30162524600,,1,1121,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,252301625.0000000000,429804.7726000001,251871820.0000000000,1251.7804820000,1125.3098120000,1251.7804820000,,,,,,,,,,,,,,,,,,,1251.99371938054
"25885",Yacopí,955.76564442500,,1,1200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,955765644.2000000477,480406.4320000000,955285237.6000000238,888.6960356000,1304.7946600000,888.6960356000,,,,,,,,,,,,,,,,,,,888.481328555607
"85263",Pore,779.44547436900,,1,250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,779445474.2000000477,1792100.8880000000,777653373.2000000477,267.2456847000,283.4149062000,267.2456847000,,,,,,,,,,,,,,,,,,,267.20858802607
"15051",Arcabuco,137.66889195700,,1,2563,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,137668891.9000000060,654196.7280000000,137014695.0000000000,2815.7763040000,2561.3482220000,2815.7763040000,,,,,,,,,,,,,,,,,,,2817.00565401134
"05353",Hispania,54.17829273640,Ordenanza No. 8 de 1983,1,960,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,54178292.7100000009,683855.0731000000,53494437.6300000027,1201.3701550000,960.2076021000,1201.3701550000,,,,,,,,,,,,,,,,,,,1204.52210470777
"15550",Pisba,463.87513335100,,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,463875133.3000000715,192395.5909000000,463682737.6000000238,1990.4999080000,1483.4256320000,1990.4999080000,,,,,,,,,,,,,,,,,,,1990.71352279615
"15296",Gámeza,123.41894101700,,1,2750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,123418941.0000000000,416640.6919000000,123002300.2000000030,3304.5349760000,2748.0675870000,3304.5349760000,,,,,,,,,,,,,,,,,,,3306.41688020195
"68271",Florián,176.36525725100,Ordenanza No. 25 de 1974,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,176365257.0000000000,370747.6162000000,175994509.3000000119,1687.1565720000,1635.3707690000,1687.1565720000,,,,,,,,,,,,,,,,,,,1687.27400603898
"15763",Sotaquirá,291.55711322300,,1,2650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,291557113.1000000238,345138.5540000000,291211974.5000000000,2919.1200880000,2665.7808830000,2919.1200880000,,,,,,,,,,,,,,,,,,,2919.43044434021
"15114",Busbanzá,25.30119275200,,1,2500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,25301192.7500000000,108529.0359000000,25192663.7100000009,2654.9772960000,2473.3975540000,2654.9772960000,,,,,,,,,,,,,,,,,,,2655.77208987663
"68020",Albania,165.98258951500,,1,1640,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,165982589.5000000000,211716.0020000000,165770873.4000000060,2274.9489790000,1644.9976390000,2274.9489790000,,,,,,,,,,,,,,,,,,,2275.72370829718
"15215",Corrales,60.72684209650,,1,2388,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,60726842.0900000036,496652.7597000000,60230189.3200000003,2628.2100740000,2407.2232600000,2628.2100740000,,,,,,,,,,,,,,,,,,,2630.0495523836
"05368",Jericó,204.97123321500,,1,1975,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,204971233.0000000000,1491114.7720000001,203480118.0000000000,1707.0289910000,1967.0778530000,1707.0289910000,,,,,,,,,,,,,,,,,,,1705.12526640741
"68368",Jesús María,89.46644804580,,1,1890,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,89466448.0400000066,191361.2688000000,89275086.7600000054,2110.3811520000,1879.1674850000,2110.3811520000,,,,,,,,,,,,,,,,,,,2110.88713857431
"05576",Pueblorrico,75.42683137300,,1,1800,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,75426831.3700000048,719109.2533000000,74707722.0900000036,1605.5915670000,1806.2191680000,1605.5915670000,,,,,,,,,,,,,,,,,,,1603.76415028833
"68572",Puente Nacional,251.29897670900,,1,1625,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,251298976.5000000000,1275539.0410000000,250023437.4000000060,2114.6580880000,1626.0889730000,2114.6580880000,,,,,,,,,,,,,,,,,,,2117.11412740404
"15276",Floresta,87.95789621910,,1,2500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,87957896.2000000030,468191.8436000000,87489704.3400000036,2730.1815700000,2504.6288460000,2730.1815700000,,,,,,,,,,,,,,,,,,,2731.42953305771
"05756",Sonsón,1345.60992671000,,1,2492,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,1345609926.0000000000,2676711.7530000000,1342933214.0000000000,1346.5580740000,2505.4076800000,1346.5580740000,,,,,,,,,,,,,,,,,,,1344.23214306915
"05101",Ciudad Bolívar,263.79091045400,,1,1180,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,263790910.4000000060,1471949.6810000001,262318960.5000000000,1615.2105290000,1191.1250490000,1615.2105290000,,,,,,,,,,,,,,,,,,,1617.60571511941
"05792",Tarso,120.46149571100,Ordenanza No. 03 de 1936,1,1325,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,120461495.7000000030,413284.0882000000,120048211.5000000000,1126.5376180000,1342.6103890000,1126.5376180000,,,,,,,,,,,,,,,,,,,1125.75602278333
"05002",Abejorral,506.95279799300,,1,2275,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,506952797.8000000119,1238247.3980000000,505714550.3000000715,1948.6183080000,2165.6424640000,1948.6183080000,,,,,,,,,,,,,,,,,,,1948.09996742143
"15469",Moniquirá,217.93006831400,,1,1669,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,217930068.3000000119,3572137.7110000001,214357930.5000000000,1996.3077740000,1688.2474730000,1996.3077740000,,,,,,,,,,,,,,,,,,,2001.63552542139
"05467",Montebello,76.00528343210,,1,2200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,76005283.4300000072,411946.3387000000,75593337.0900000036,1695.5627100000,2336.8948850000,1695.5627100000,,,,,,,,,,,,,,,,,,,1692.02860339976
"15816",Togüí,101.27758914700,,1,1650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,101277589.0000000000,238413.3653000000,101039175.5000000000,1980.9667910000,1658.7280720000,1980.9667910000,,,,,,,,,,,,,,,,,,,1981.69786042673
"15790",Tasco,209.25278032700,,1,2525,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,209252780.3000000119,318080.9258000001,208934699.3000000119,3276.8328940000,2531.0667450000,3276.8328940000,,,,,,,,,,,,,,,,,,,3277.96728030499
"68077",Barbosa,46.59552892730,,1,1579,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,46595528.9200000018,3607081.5150000001,42988447.3900000006,1739.6620510000,1565.1654570000,1739.6620510000,,,,,,,,,,,,,,,,,,,1753.87307719973
"68324",Guavatá,83.67144473870,,1,1970,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,83671444.7300000042,284350.6082000000,83387094.1200000048,1878.6447190000,1976.6492570000,1878.6447190000,,,,,,,,,,,,,,,,,,,1878.32555178365
"15516",Paipa,304.54372280400,,1,2513,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,304543722.8000000119,4656523.1500000004,299887199.6000000238,2715.7343260000,2526.1442670000,2715.7343260000,,,,,,,,,,,,,,,,,,,2718.67628775452
"05652",San Francisco,354.20157116000,Ordenanza No. 57 de 1986,1,1250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,354201571.1000000238,214549.4272000000,353987021.6000000238,878.3619004000,1270.5093050000,878.3619004000,,,,,,,,,,,,,,,,,,,878.117067283723
"05282",Fredonia,254.04507618000,,1,1820,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,254045076.0000000000,2159367.5150000001,251885708.4000000060,1224.4645060000,1817.4738990000,1224.4645060000,,,,,,,,,,,,,,,,,,,1219.356328141
"05679",Santa Bárbara,196.11812820100,,1,1806,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,196118128.0000000000,1060071.9820000001,195058056.0000000000,1445.0432290000,1776.4292120000,1445.0432290000,,,,,,,,,,,,,,,,,,,1443.20749633225
"05861",Venecia,143.63047348900,,1,1330,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,143630473.4000000060,1286404.3910000001,142344069.0000000000,1134.7117250000,1314.5244090000,1134.7117250000,,,,,,,,,,,,,,,,,,,1133.1007894427
"15693",Santa Rosa De Viterbo,116.48160381800,,1,2748,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,116481603.7000000030,2027331.2000000000,114454272.5000000000,3062.2160980000,2755.0823940000,3062.2160980000,,,,,,,,,,,,,,,,,,,3067.72747036061
"27495",Nuquí,704.58336614600,,1,5,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,704583366.1000000238,722782.1128000000,703860583.7000000477,202.0559637000,4.7020425850,202.0559637000,,,,,,,,,,,,,,,,,,,202.24989771103
"15238",Duitama,233.54543513700,,1,2532,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,233545435.0000000000,12678956.8300000001,220866478.0000000000,3118.1681830000,2536.9556950000,3118.1681830000,,,,,,,,,,,,,,,,,,,3151.54101983901
"27245",El Carmen,830.29380889700,,1,1726,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,830293808.7000000477,434093.1925000000,829859715.5000000000,1642.7144920000,1729.0855960000,1642.7144920000,,,,,,,,,,,,,,,,,,,1642.6710564565
"05400",La Unión,167.67031783900,,1,2472,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,167670317.8000000119,927111.7956000000,166743206.0000000000,2451.2093240000,2474.7688470000,2451.2093240000,,,,,,,,,,,,,,,,,,,2451.07717014996
"15664",San José De Pare,74.28480851280,,1,1525,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,74284808.5100000054,558664.4390000000,73726144.0600000024,1707.2906800000,1489.9799320000,1707.2906800000,,,,,,,,,,,,,,,,,,,1708.89112746894
"05591",Puerto Triunfo,369.65442638300,Ordenanza No. 24 de 1977,1,152,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,369654426.3000000119,472028.0944000000,369182398.1000000238,223.7661123000,154.5784687000,223.7661123000,,,,,,,,,,,,,,,,,,,223.943254673349
"15757",Socha,149.88258684900,,1,2667,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,149882586.8000000119,724130.7205000002,149158456.0000000000,3178.8965870000,2677.3529540000,3178.8965870000,,,,,,,,,,,,,,,,,,,3181.37877041648
"27025",Alto Baudó,2051.87789424000,Ordenanza No. 016 de 1958,1,50,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,2051877894.0000002384,234064.6981000000,2051643829.0000000000,221.1288217000,21.8937632000,221.1288217000,,,,,,,,,,,,,,,,,,,221.152032647584
"85400",Támara,1088.44818755000,,1,1125,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,1088448187.0000000000,465271.0094000000,1087982915.0000000000,1198.9605790000,1105.7307100000,1198.9605790000,,,,,,,,,,,,,,,,,,,1198.9998689733
"05376",La Ceja,132.66673572400,,1,2143,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,132666735.7000000030,4028256.8870000001,128638478.7000000030,2248.7524010000,2143.1197950000,2248.7524010000,,,,,,,,,,,,,,,,,,,2252.05844466962
"05642",Salgar,288.23919450200,Ordenanza No. 1 de 1903,1,1250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,288239194.5000000000,683680.0296000000,287555514.3000000119,1720.9695660000,1283.0581840000,1720.9695660000,,,,,,,,,,,,,,,,,,,1722.03271032069
