,DEPARTAMENTO,nombre,latitud,longitud,altitud,ThermalLevelValue
1008,Casanare,AGUADA LA [36010020],5.90000278,-72.00416667,500,"Cálido, T>=24°C, <=800meter"
1699,Casanare,PUENTE CARRETERA [35237020],5.72897222,-72.00122222,360,"Cálido, T>=24°C, <=800meter"
1795,Casanare,CHAPARRERA LA [35210050],5.49188889,-72.22936111,395,"Cálido, T>=24°C, <=800meter"
1879,Casanare,BANCO EL [35230040],5.63438889,-72.00263889,320,"Cálido, T>=24°C, <=800meter"
2461,Huila,ALTAMIRA EL GRIFO [21025030],2.07916667,-75.73622222,1368,"Templado, 24°C>T>18°C, <=1800meter"
2182,Bogotá,CASD [21206510],4.6,-74.08333333,2600,"Frío, 18°C>T>12°C, <=2800meter"
3797,Bolívar,MORALES [23207020],8.28333333,-73.86666667,46,"Cálido, T>=24°C, <=800meter"
2198,Tolima,GUAYABAL [21217290],4.43333333,-75.3,1560,"Templado, 24°C>T>18°C, <=1800meter"
1823,RIsaralda,PLANTA ELECTRICA [26137230],4.85886111,-75.60997222,1731,"Templado, 24°C>T>18°C, <=1800meter"
3130,Santander,TRIGUEROS HACIENDA [24065030],7.07666667,-73.35805556,400,"Cálido, T>=24°C, <=800meter"
1176,Tolima,ESPERANZA FINCA [21167100],3.89366667,-74.76494444,422,"Cálido, T>=24°C, <=800meter"
1785,Tolima,PUERTO LLERAS TOLIMA  - AUT [21160260],3.83977778,-74.68830556,1209,"Templado, 24°C>T>18°C, <=1800meter"
1625,Boyacá,MARTOTA [35070320],4.93647222,-73.43608333,2620,"Frío, 18°C>T>12°C, <=2800meter"
1501,RIsaralda,LAGUNA DEL OTUN [26137240],4.77666667,-75.41222222,3957,"Extremadamente Frio, 6°C>T>0°C, <=4700meter"
1011,Boyacá,ANDALUCIA [24035350],5.90113889,-73.05833333,3265,"Muy Frío, 12°C>T>6°C, <=3700meter"
1065,Valle del Cauca,CALI SEDE IDEAM [26080310],3.47597222,-76.52302778,983,"Templado, 24°C>T>18°C, <=1800meter"
3345,Santander,BUCARAMANGA IDEAM [23190830],7.12833333,-73.11833333,125,"Cálido, T>=24°C, <=800meter"
357,Córdoba,CAMPO BELLO [13015030],7.98333333,-76.23333333,78,"Cálido, T>=24°C, <=800meter"
221,"Archipiélago de San Andres, Providencia y Santa Catalina",SAN ANDRES - AUT [17019010],12.55611111,-81.70338889,1,"Cálido, T>=24°C, <=800meter"
1193,Bogotá,EDIFICIO PREMIUM [21206540],4.68694444,-74.05422222,2560,"Frío, 18°C>T>12°C, <=2800meter"
2193,Tolima,CRUZ ROJA [21210230],4.42972222,-75.20775,1176,"Templado, 24°C>T>18°C, <=1800meter"
3630,Putumayo,PIEDRA LISA II  - AUT [44017120],1.21361111,-76.66102778,723,"Cálido, T>=24°C, <=800meter"
3685,Putumayo,YUNGUILLO [44017130],1.4,-76.6,631,"Cálido, T>=24°C, <=800meter"
3727,Cauca,VILLALOBOS [44010130],1.42833333,-76.47886111,841,"Templado, 24°C>T>18°C, <=1800meter"
1982,Cundinamarca,BATAN [21190460],4.35,-74.4,2240,"Frío, 18°C>T>12°C, <=2800meter"
4104,Cauca,DIVISO EL [44017080],1.28333333,-76.55,540,"Cálido, T>=24°C, <=800meter"
3729,Cauca,BETANIA-VILLALOBOS [44017140],1.43275,-76.47886111,857,"Templado, 24°C>T>18°C, <=1800meter"
3631,Putumayo,PATOYACO [44010120],1.21755556,-76.80216667,1620,"Templado, 24°C>T>18°C, <=1800meter"
3736,Putumayo,CASCABEL [44017150],1.45138889,-76.645,701,"Cálido, T>=24°C, <=800meter"
4094,Cauca,CHONTILLAL [44010150],1.73861111,-76.58944444,1871,"Frío, 18°C>T>12°C, <=2800meter"
2506,Cauca,CRISTALINA LA [44010140],1.57652778,-76.53561111,1155,"Templado, 24°C>T>18°C, <=1800meter"
1195,Cundinamarca,VILLAGOMEZ [23125150],5.27175,-74.19677778,1575,"Templado, 24°C>T>18°C, <=1800meter"
3586,Santander,PALOGORDO - AUT [23197690],6.96916667,-73.13055556,690,"Cálido, T>=24°C, <=800meter"
972,Chocó,CUPICA [56010030],6.70655556,-77.49061111,2,"Cálido, T>=24°C, <=800meter"
2019,Chocó,AMARGAL [56015030],5.57083333,-77.50277778,30,"Cálido, T>=24°C, <=800meter"
2562,Nariño,AEROPUERTO SAN LUIS - AUT [52055230],0.85708333,-77.67775,2961,"Muy Frío, 12°C>T>6°C, <=3700meter"
1990,Casanare,LA HERMOSA [35267010],5.53333333,-70.44197222,93,"Cálido, T>=24°C, <=800meter"
186,Arauca,ALCARAVAN  AUT [37057020],7.035,-71.41638889,162,"Cálido, T>=24°C, <=800meter"
2793,Arauca,GUAMO EL [37057100],6.94722222,-71.21916667,137,"Cálido, T>=24°C, <=800meter"
2795,Arauca,RAMOS [37057130],6.95138889,-71.18611111,124,"Cálido, T>=24°C, <=800meter"
1797,Boyacá,SIACHOQUE [24037550],5.50609639,-73.25105306,2720,"Frío, 18°C>T>12°C, <=2800meter"
3131,Arauca,NUBIA LA FINCA [37057070],7.07916667,-70.56555556,115,"Cálido, T>=24°C, <=800meter"
3118,Arauca,GUARDULIO [37057050],7.06305556,-70.89638889,134,"Cálido, T>=24°C, <=800meter"
2874,Arauca,ESPERANZA LA [37057110],7.00277778,-71.23388889,145,"Cálido, T>=24°C, <=800meter"
4010,Arauca,CANDELARIO [37057120],6.94027778,-71.20833333,135,"Cálido, T>=24°C, <=800meter"
3332,Arauca,PUENTE INTERNACIONA [37057060],7.09083333,-70.74388889,122,"Cálido, T>=24°C, <=800meter"
2861,Arauca,ANGELITOS LOS [37057040],6.98916667,-71.10638889,139,"Cálido, T>=24°C, <=800meter"
2920,Arauca,CAJAROS LOS [37057030],7.02527778,-71.27833333,148,"Cálido, T>=24°C, <=800meter"
2860,Arauca,PUERTO COLOMBIA [37057090],6.98333333,-70.11666667,88,"Cálido, T>=24°C, <=800meter"
3124,Arauca,GUARATARO [37057080],7.06666667,-70.55,113,"Cálido, T>=24°C, <=800meter"
1275,Cundinamarca,SENA MOSQUERA [21206550],4.7,-74.21666667,2543,"Frío, 18°C>T>12°C, <=2800meter"
1276,Bogotá,IDEAM FONTIBON HB [21202100],4.7,-74.16666667,2511,"Frío, 18°C>T>12°C, <=2800meter"
1173,Bogotá,INEM KENNEDY [21206560],4.66111111,-74.13477778,2580,"Frío, 18°C>T>12°C, <=2800meter"
231,"Archipiélago de San Andres, Providencia y Santa Catalina",SERRANILLA - AUT [17035010],15.7975,-79.85222222,3,"Cálido, T>=24°C, <=800meter"
4129,Cundinamarca,HIDROPARAISO [21202160],4.5745,-74.40738889,1685,"Templado, 24°C>T>18°C, <=1800meter"
1942,RIsaralda,NUEVO LIBARE BOCAT [26127160],4.8,-75.61666667,1500,"Templado, 24°C>T>18°C, <=1800meter"
1943,RIsaralda,NUEVO LIBARE BOCAT [26137250],4.8,-75.61666667,1500,"Templado, 24°C>T>18°C, <=1800meter"
1976,Quindío,BARRAGAN [26127030],4.33744444,-75.79205556,113,"Cálido, T>=24°C, <=800meter"
1974,Quindío,PIJAO [26127150],4.33391667,-75.70297222,1679,"Templado, 24°C>T>18°C, <=1800meter"
1504,RIsaralda,NUEVO LIBARE [26130570],4.78205556,-75.64583333,1625,"Templado, 24°C>T>18°C, <=1800meter"
1505,RIsaralda,NUEVO LIBARE [26120730],4.78205556,-75.64583333,1625,"Templado, 24°C>T>18°C, <=1800meter"
1250,Tolima,ESPERANZA LA FINCA [21160210],3.9,-74.76666667,384,"Cálido, T>=24°C, <=800meter"
3082,Arauca,PUERTO CONTRERAS [37057140],7.05194444,-71.82555556,142,"Cálido, T>=24°C, <=800meter"
2142,Casanare,FINCA LA ESPERANZA [35197200],5.11666667,-72.73333333,438,"Cálido, T>=24°C, <=800meter"
1213,Boyacá,PAJARITO - AUT [35197190],5.28347222,-72.70194444,770,"Cálido, T>=24°C, <=800meter"
2942,Cesar,YEGUERITA 2 [23217070],8.36305556,-73.5725,245,"Cálido, T>=24°C, <=800meter"
2258,Tolima,SILENCIO EL [21210260],4.63333333,-75.38333333,2500,"Frío, 18°C>T>12°C, <=2800meter"
1409,Caldas,MIRANDA LA [26180260],5.42716667,-75.33358333,2175,"Frío, 18°C>T>12°C, <=2800meter"
947,Antioquia,SAN ANTONIO [27011230],6.62083333,-75.15166667,158,"Cálido, T>=24°C, <=800meter"
2141,Casanare,BOCATOMA-CUSIANA [35197210],5.11666667,-72.73333333,460,"Cálido, T>=24°C, <=800meter"
2571,Magdalena,BURITACA [15017080],11.24944444,-73.7625,28,"Cálido, T>=24°C, <=800meter"
4382,Caquetá,MILAN [44030080],1.29,-75.51,260,"Cálido, T>=24°C, <=800meter"
4125,Chocó,NUQUI [56010040],5.70805556,-77.26583333,1,"Cálido, T>=24°C, <=800meter"
3367,Norte de Santander,RAGONVALIA [16015100],7.57666667,-72.48388889,1550,"Templado, 24°C>T>18°C, <=1800meter"
1964,Tolima,CEMENTOS DIAMANTE [21215140],4.33130556,-75.08066667,780,"Cálido, T>=24°C, <=800meter"
3786,Cauca,SAN JUAN [21057120],2.35188889,-76.31305556,345,"Cálido, T>=24°C, <=800meter"
2230,Cauca,SAN JUAN [21050320],2.34344444,-76.30841667,3253,"Muy Frío, 12°C>T>6°C, <=3700meter"
3589,Nariño,BOTANA [52055040],1.16,-77.27880556,2820,"Muy Frío, 12°C>T>6°C, <=3700meter"
315,Bogotá,AEROPUERTO CATAM [21206570],4.70558333,-74.15066667,2546,"Frío, 18°C>T>12°C, <=2800meter"
4351,Meta,PUERTO ANGOSTURAS [32060100],3.79,-73.92,745,"Cálido, T>=24°C, <=800meter"
4135,Santander,MAJADAS - AUT [23197700],7.16027778,-73.09305556,760,"Cálido, T>=24°C, <=800meter"
336,Bogotá,NUEVA GENERACION  - AUT [21206600],4.78222222,-74.09433333,2590,"Frío, 18°C>T>12°C, <=2800meter"
2270,Bogotá,COL H DURAN DUSAN [21206620],4.63461111,-74.17375,2562,"Frío, 18°C>T>12°C, <=2800meter"
2336,Bogotá,COL SANTIAGO PEREZ [21206660],4.57622222,-74.13091667,2565,"Frío, 18°C>T>12°C, <=2800meter"
2418,Bogotá,SAN JOSE [21206640],4.50155556,-74.11930556,2700,"Frío, 18°C>T>12°C, <=2800meter"
1953,Bogotá,COL MIGUEL A. CARO [21206690],4.81316667,-74.03111111,2700,"Frío, 18°C>T>12°C, <=2800meter"
3805,Bogotá,COLEGIO SAN CAYETANO [21206650],4.51675278,-74.08822222,3100,"Muy Frío, 12°C>T>6°C, <=3700meter"
1749,Bogotá,COL BUCKINGHAM [21206670],4.79205556,-74.04958333,2574,"Frío, 18°C>T>12°C, <=2800meter"
2359,Bogotá,EFRAIN CA#AVERAL [21206610],4.58333333,-74.06666667,2804,"Muy Frío, 12°C>T>6°C, <=3700meter"
1383,Bogotá,COL NUEVO RETIRO [21206680],4.73411111,-74.03702778,2570,"Frío, 18°C>T>12°C, <=2800meter"
1386,Bogotá,BILBAO MAXIMO POTI [21206630],4.75113889,-74.09158333,2600,"Frío, 18°C>T>12°C, <=2800meter"
1748,Cauca,LOMITAS [26025110],3.07538889,-76.55625,19,"Cálido, T>=24°C, <=800meter"
832,Antioquia,JARDIN BOTANICO [27015270],6.26691667,-75.56316667,1435,"Templado, 24°C>T>18°C, <=1800meter"
3799,Antioquia,NECHI [25025140],8.1,-74.76666667,25,"Cálido, T>=24°C, <=800meter"
1265,Bogotá,CEA CENT.EST.AERO. [21206700],4.69102778,-74.13441667,2545,"Frío, 18°C>T>12°C, <=2800meter"
1342,Valle del Cauca,COLONIAS LAS [54077200],4.00108333,-76.97544444,52,"Cálido, T>=24°C, <=800meter"
1285,Bogotá,ELDORADO CATAM - AUT [21205791],4.70558333,-74.15066667,2547,"Frío, 18°C>T>12°C, <=2800meter"
199,Córdoba,SAIZA - AUT [29045150],7.74602778,-76.4325,287,"Cálido, T>=24°C, <=800meter"
4101,Nariño,CHIMAYOY [52055110],1.26333333,-77.28444444,2745,"Frío, 18°C>T>12°C, <=2800meter"
91,Guainía,PUERTO INIRIDA - AUT [31095030],3.87441667,-67.91905556,100,"Cálido, T>=24°C, <=800meter"
2212,Chocó,AEROPUERTO CONDOTO [54020090],5.0735,-76.67666667,65,"Cálido, T>=24°C, <=800meter"
3801,Boyacá,SAN RAFAEL [24035180],5.78333333,-72.98333333,2548,"Frío, 18°C>T>12°C, <=2800meter"
1691,Cauca,JAPIO [26020470],3.04836111,-76.44141667,141,"Cálido, T>=24°C, <=800meter"
4190,La Guajira,PUPUREMA II  [1506700143],11.16280833,-72.47916944,62,"Cálido, T>=24°C, <=800meter"
4189,La Guajira,PUPUREMA I  [1506700144],11.19485,-72.514275,160,"Cálido, T>=24°C, <=800meter"
2,Nariño,EL PARAISO - AUT [52055220],1.07061111,-77.63688889,3120,"Muy Frío, 12°C>T>6°C, <=3700meter"
4393,Bolívar,CARMEN DE BOLIVAR  - AUT [29015040],9.72,-75.11,152,"Cálido, T>=24°C, <=800meter"
19,Nariño,BOTANA - AUT [52055210],1.16,-77.27880556,2820,"Muy Frío, 12°C>T>6°C, <=3700meter"
22,Nariño,VIENTO LIBRE - AUT [52035040],1.62,-77.34,1400,"Templado, 24°C>T>18°C, <=1800meter"
4407,Cauca,ESTRECHO PATIA  - AUT [52025080],1.96,-77.12,720,"Cálido, T>=24°C, <=800meter"
65,Cauca,AEROPUERTO GUAPI - AUT [53045040],2.57441667,-77.89475,42,"Cálido, T>=24°C, <=800meter"
226,Bolívar,EL GUAMO - AUT [29015000],10.06444444,-74.85222222,75,"Cálido, T>=24°C, <=800meter"
35,Nariño,UNIVERSIDAD DE NARINO  - AUT [52045080],1.23,-77.28,2626,"Frío, 18°C>T>12°C, <=2800meter"
138,Cundinamarca,HACIENDA SANTA ANA - AUT [21206790],5.0905,-73.88125,2572,"Frío, 18°C>T>12°C, <=2800meter"
137,Caldas,EMAS - AUT [26155230],5.08525,-75.50713889,2211,"Frío, 18°C>T>12°C, <=2800meter"
4297,Cundinamarca,HACIENDA SANTA ANA - AUT [21206790] ,5.09,-73.88,2572,"Frío, 18°C>T>12°C, <=2800meter"
135,Caldas,VILLAMARIA - AUT [26155220],5.04866667,-75.51388889,1906,"Frío, 18°C>T>12°C, <=2800meter"
2656,La Guajira,AEROPUERTO ALM. PADILLA - [15065180],11.52961111,-72.91766667,4,"Cálido, T>=24°C, <=800meter"
103,RIsaralda,PNN QUIMBAYA - AUT [26135300],4.76191667,-75.74491667,1881,"Frío, 18°C>T>12°C, <=2800meter"
136,Caldas,TORRE 4 - AUT [26155210],5.06077778,-75.35611111,3787,"Extremadamente Frio, 6°C>T>0°C, <=4700meter"
364,Cundinamarca,ESTANCIA LA [23060370],4.96666667,-74.36666667,1280,"Templado, 24°C>T>18°C, <=1800meter"
123,Bogotá,UNIVERSIDAD NACIONAL  - AUT [21205012],4.63808333,-74.08908333,2556,"Frío, 18°C>T>12°C, <=2800meter"
214,Sucre,PUERTA ROJA - AUT [25025350],9.31638889,-75.3875,160,"Cálido, T>=24°C, <=800meter"
4304,Antioquia,ARAGON - AUT [27015320],6.78,-75.56,2652,"Frío, 18°C>T>12°C, <=2800meter"
205,La Guajira,CERCADO EL-AUTOMAT [15067020],10.9075,-73.00833333,335,"Cálido, T>=24°C, <=800meter"
500,La Guajira,CERCADO EL - AUTATICO [15060290],10.91513889,-73.01152778,400,"Cálido, T>=24°C, <=800meter"
4387,La Guajira,CORRAL DE PIEDRA  - AUT [28017140],10.83,-73.07,275,"Cálido, T>=24°C, <=800meter"
92,Cundinamarca,SUBIA - AUT [21195160],4.47661111,-74.38388889,275,"Cálido, T>=24°C, <=800meter"
121,Quindío,ARMENIA - AUT [26125290],4.53158333,-75.69069444,1485,"Templado, 24°C>T>18°C, <=1800meter"
96,Cundinamarca,UNIVERSIDAD DE CUNDINAMARCA - AUT [21235030],4.30533333,-74.80811111,309,"Cálido, T>=24°C, <=800meter"
107,Quindío,CALARCA - AUT [26125300],4.52830556,-75.59638889,2255,"Frío, 18°C>T>12°C, <=2800meter"
33,Cauca,LA LAGUNA DE CAJIBIO [26035090],2.699175,-76.59544444,1872,"Frío, 18°C>T>12°C, <=2800meter"
306,Antioquia,LA SELVA - AUT [23085260],6.13191667,-75.41455556,2125,"Frío, 18°C>T>12°C, <=2800meter"
195,Norte de Santander,UNIVERSIDAD DE PAMPLONA  - AUT [16015120],7.36094444,-72.66605556,2362,"Frío, 18°C>T>12°C, <=2800meter"
216,La Guajira,PAICI - AUT [15075150],11.59494444,-72.32575,45,"Cálido, T>=24°C, <=800meter"
610,Norte de Santander,TERMOTASAJERO - AUT [16027310],7.83333333,-72.63333333,255,"Cálido, T>=24°C, <=800meter"
611,Norte de Santander,TERMOTASAJERO - AUT [16020520],7.83333333,-72.63333333,255,"Cálido, T>=24°C, <=800meter"
200,Norte de Santander,TERMOTASAJERO [16057090],7.83333333,-72.63333333,255,"Cálido, T>=24°C, <=800meter"
185,Santander,VIZCAINA LA LIZAMA  - AUT [24055080],6.98297222,-73.70488889,114,"Cálido, T>=24°C, <=800meter"
184,Santander,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.82338889,-73.47205556,173,"Cálido, T>=24°C, <=800meter"
183,Santander,PARAMO ALMORZADERO  - AUT [24035390],6.94538889,-72.69633333,3600,"Muy Frío, 12°C>T>6°C, <=3700meter"
167,Santander,MOGOTES - AUT [24025090],6.47,-72.96888889,1673,"Templado, 24°C>T>18°C, <=1800meter"
105,Cundinamarca,TIBAITATA - AUT [21206990],4.69141667,-74.209,2543,"Frío, 18°C>T>12°C, <=2800meter"
4295,Cundinamarca,TIBAITATA - AUT [21206990],4.69,-74.21,2543,"Frío, 18°C>T>12°C, <=2800meter"
250,Norte de Santander,PUENTE CAPIRA [16057080],7.5,-72.76666667,1320,"Templado, 24°C>T>18°C, <=1800meter"
2618,Córdoba,REPRESA URRA [13015040],8.01416667,-76.20305556,300,"Cálido, T>=24°C, <=800meter"
179,Norte de Santander,PUENTE CAPIRA - AUT [16027300],7.53719444,-72.77113889,1320,"Templado, 24°C>T>18°C, <=1800meter"
243,Córdoba,INCODER - AUT [13055040],8.74694444,-75.91388889,37,"Cálido, T>=24°C, <=800meter"
3848,Antioquia,VEGACHI - AUT [23105060],6.77411111,-74.79652778,990,"Templado, 24°C>T>18°C, <=1800meter"
3826,Antioquia,SANTA ISABEL VALDIVIA - AUT [26255030],6.16,-75.44,1,"Cálido, T>=24°C, <=800meter"
182,Antioquia,PARAMO BELMIRA - AUT [27015280],6.63202778,-75.64444444,3221,"Muy Frío, 12°C>T>6°C, <=3700meter"
108,Cundinamarca,PARAMO CHINGAZA  - AUT [35035130],4.71366667,-73.80325,3863,"Extremadamente Frio, 6°C>T>0°C, <=4700meter"
305,Antioquia,HACIENDA COTOVE - AUT [26225060],6.53391667,-75.82733333,534,"Cálido, T>=24°C, <=800meter"
165,Antioquia,JERICO - AUT [26185030],5.79916667,-75.78952778,2313,"Frío, 18°C>T>12°C, <=2800meter"
162,Antioquia,SANTA BARBARA - AUT [26185050],5.85958333,-75.55627778,1680,"Templado, 24°C>T>18°C, <=1800meter"
339,Cundinamarca,PARAMO GUERRERO  - AUT [21206930],5.08644444,-74.02216667,3257,"Muy Frío, 12°C>T>6°C, <=3700meter"
87,Cundinamarca,SAN CAYETANO - AUT [23125170],5.33333333,-74.01666667,2807,"Muy Frío, 12°C>T>6°C, <=3700meter"
218,Sucre,EL TESORO IDEAM  - AUT [25025280],9.35708333,-75.28925,168,"Cálido, T>=24°C, <=800meter"
153,Boyacá,AQUITANIA - AUT [35095120],5.55663889,-72.88175,321,"Cálido, T>=24°C, <=800meter"
134,Cundinamarca,VILLETA - AUT [23065180],5.01686111,-74.47097222,878,"Templado, 24°C>T>18°C, <=1800meter"
158,Boyacá,SOCHA - AUT [24035360],5.98541667,-72.99702778,2503,"Frío, 18°C>T>12°C, <=2800meter"
133,Boyacá,ZETAQUIRA - AUT [35085060],5.29494444,-73.16994444,1436,"Templado, 24°C>T>18°C, <=1800meter"
148,Boyacá,SAN PABLO DE BORBUR  - AUT [23125160],5.64702778,-74.07130556,742,"Cálido, T>=24°C, <=800meter"
163,Boyacá,TUNGUAVITA - AUT [24035430],5.74591667,-73.11636111,2470,"Frío, 18°C>T>12°C, <=2800meter"
2755,"Archipiélago de San Andres, Providencia y Santa Catalina",AEROPUERTO SESQUICENTEN [17015020],12.54218333,-81.73096944,1,"Cálido, T>=24°C, <=800meter"
1844,Vichada,PROY.CENTRAL HIDRO [38017080],5.52594444,-68.74972222,53,"Cálido, T>=24°C, <=800meter"
131,Boyacá,CHINAVITA - AUT [35075070],5.21925,-73.35038889,212,"Cálido, T>=24°C, <=800meter"
139,Boyacá,LA CAPILLA - AUT [35085080],5.09919444,-73.436,1917,"Frío, 18°C>T>12°C, <=2800meter"
114,Boyacá,SANTA MARIA - AUT [35085070],4.84125,-73.25669444,1300,"Templado, 24°C>T>18°C, <=1800meter"
127,Boyacá,PARAMO RABANAL - AUT [35075080],5.39238889,-73.56277778,3398,"Muy Frío, 12°C>T>6°C, <=3700meter"
3784,Cauca,PUENTE ARAGON [26010100],2.19158333,-76.48230556,2470,"Frío, 18°C>T>12°C, <=2800meter"
122,Bogotá,IDEAM BOGOTA  - AUT [21206960],4.6,-74.06666667,2646,"Frío, 18°C>T>12°C, <=2800meter"
150,Chocó,BORAUDO - AUT [11027070],5.51461111,-76.57569444,78,"Cálido, T>=24°C, <=800meter"
3851,Chocó,LA LOMA PUEBLO [11037030],5.58466667,-76.75327778,72,"Cálido, T>=24°C, <=800meter"
318,La Guajira,PUERTO BOLIVAR - AUT [15079010],12.22427778,-71.96766667,0,"Cálido, T>=24°C, <=800meter"
217,La Guajira,TOROMANA - AUT [15085050],12.08352778,-71.21094444,144,"Cálido, T>=24°C, <=800meter"
491,Atlantico,AEROPUERTO E. CORTISSOZ - AUT [29045190],10.91777778,-74.77972222,14,"Cálido, T>=24°C, <=800meter"
3342,Santander,AEROPUERTO PALONEGRO [23195502],7.12147222,-73.18452778,1189,"Templado, 24°C>T>18°C, <=1800meter"
2879,Bolívar,AEROPUERTO RAFAEL NUNEZ [14015080],10.44725,-75.51602778,2,"Cálido, T>=24°C, <=800meter"
264,Santander,AP.PALO NEGRO [23195250],7.12147222,-73.18452778,1189,"Templado, 24°C>T>18°C, <=1800meter"
211,Córdoba,LORICA  ITA - AUT [13085050],9.25272222,-75.84441667,30,"Cálido, T>=24°C, <=800meter"
1493,Tolima,COCORA [21217300],4.36841667,-75.33541667,1420,"Templado, 24°C>T>18°C, <=1800meter"
246,Meta,LA PALOMERA - AUT [35185010],4.26036111,-72.56447222,188,"Cálido, T>=24°C, <=800meter"
111,Bogotá,CIUDAD BOLIVAR [21206940],4.57686111,-74.17677778,2687,"Frío, 18°C>T>12°C, <=2800meter"
124,Cundinamarca,SANTA ROSITA - AUT [21209920],5.19225,-73.77905556,2618,"Frío, 18°C>T>12°C, <=2800meter"
4478,Cauca,EL DIABLO - AUT [22025040],2.98,-76.06,495,"Cálido, T>=24°C, <=800meter"
66,Huila,HACIENDA MANILA - AUT [21115180],3.13305556,-75.08152778,600,"Cálido, T>=24°C, <=800meter"
180,Antioquia,MACEO - AUT [23105070],6.57163889,-74.79472222,980,"Templado, 24°C>T>18°C, <=1800meter"
120,RIsaralda,MARSELLA - AUT [26135290],4.92958333,-75.73838889,1659,"Templado, 24°C>T>18°C, <=1800meter"
74,Valle del Cauca,JUANCHACO - AUT [54077210],3.92514722,-77.34900556,18,"Cálido, T>=24°C, <=800meter"
81,Valle del Cauca,EL VINCULO - AUT [26095320],3.83480556,-76.30000556,98,"Cálido, T>=24°C, <=800meter"
67,Valle del Cauca,LA DIANA - AUT [26075120],3.31405556,-76.18569444,1615,"Templado, 24°C>T>18°C, <=1800meter"
70,Valle del Cauca,LA INDEPENDENCIA - AUT [26055110],3.18536111,-76.56930556,14,"Cálido, T>=24°C, <=800meter"
69,Valle del Cauca,FARALLONES - AUT [26055100],3.41605556,-76.6515,227,"Cálido, T>=24°C, <=800meter"
73,Valle del Cauca,SILOE - AUT [26085160],3.4255,-76.56061111,1238,"Templado, 24°C>T>18°C, <=1800meter"
23,Cauca,EL TABLAZO - AUT [26015010],2.47483306,-76.58129361,1837,"Frío, 18°C>T>12°C, <=2800meter"
2114,Valle del Cauca,SILOE - AUT [23085250],3.4255,-76.56061111,1238,"Templado, 24°C>T>18°C, <=1800meter"
104,Valle del Cauca,LAS BRISAS - AUT [26115090],4.77558333,-76.14427778,1971,"Frío, 18°C>T>12°C, <=2800meter"
84,Valle del Cauca,EL PLACER - AUT [26105240],3.87911111,-76.10055556,22,"Cálido, T>=24°C, <=800meter"
100,Valle del Cauca,ZARAGOZA - AUT [26105250],4.68977778,-75.92519444,943,"Templado, 24°C>T>18°C, <=1800meter"
308,Antioquia,METROMEDELLIN - AUT [27015310],6.32975,-75.55211111,1440,"Templado, 24°C>T>18°C, <=1800meter"
4376,Caquetá,MACAGUAL - AUT [44035050],1.5,-75.66,280,"Cálido, T>=24°C, <=800meter"
312,Huila,DESIERTO LA TATACOA [21115010],3.23447222,-75.16819444,459,"Cálido, T>=24°C, <=800meter"
25,Huila,PURACE  - AUT [21015050],1.92591667,-76.42755556,1900,"Frío, 18°C>T>12°C, <=2800meter"
338,Cundinamarca,PARAMO GUACHENEQUE  - AUT [21206950],5.23605556,-73.52508333,2300,"Frío, 18°C>T>12°C, <=2800meter"
89,Bogotá,VILLA TERESA - AUT [21206920],4.35,-74.15,3624,"Muy Frío, 12°C>T>6°C, <=3700meter"
4,Amazonas,PUERTO NARINO - AUT [48015040],-3.78030556,-70.36263889,158,"Cálido, T>=24°C, <=800meter"
36,Huila,LA PLATA - AUT [21115170],2.75913889,-75.07455556,2101,"Frío, 18°C>T>12°C, <=2800meter"
76,Cundinamarca,PAQUILO - AUT [21195170],3.99361111,-74.39805556,2957,"Muy Frío, 12°C>T>6°C, <=3700meter"
29,Huila,MARENGO  - AUT [21015060],2.22111111,-76.11888889,1550,"Templado, 24°C>T>18°C, <=1800meter"
331,Huila,LOS GUACHAROS  - AUT [21015070],1.675833,-76.106841,1590,"Templado, 24°C>T>18°C, <=1800meter"
26,Huila,LA PRIMAVERA - AUT [21015040],2.02158333,-76.11433333,1919,"Frío, 18°C>T>12°C, <=2800meter"
240,Cesar,FEDEARROZ - AUT [28035060],10.46361111,-73.24805556,184,"Cálido, T>=24°C, <=800meter"
181,Santander,NEOMUNDO,7.09999722,-73.11,970,"Templado, 24°C>T>18°C, <=1800meter"
235,Cesar,MANAURE - AUT [28015110],10.36533333,-72.99763889,1918,"Frío, 18°C>T>12°C, <=2800meter"
343,Norte de Santander,ALCALDIA DE HERRAN  - AUT [16015130],7.50672222,-72.48536111,240,"Cálido, T>=24°C, <=800meter"
190,Cesar,AGUACHICA - AUT [23195240],8.12341667,-73.57986111,103,"Cálido, T>=24°C, <=800meter"
178,Santander,EL TAGUAL - AUT [23117030],6.73305556,-74.15975,105,"Cálido, T>=24°C, <=800meter"
3471,Magdalena,ESMERALDA LA [29065110],10.63983333,-74.2625,30,"Cálido, T>=24°C, <=800meter"
88,Cundinamarca,PASCA - AUT [21195190],4.31011111,-74.31175,2256,"Frío, 18°C>T>12°C, <=2800meter"
172,Antioquia,VILLANUEVA VILLAHERMOSA [27015300],6.25327778,-75.55,1591,"Templado, 24°C>T>18°C, <=1800meter"
303,Antioquia,CHIGORODO - AUT [12015110],7.67113889,-76.69405556,44,"Cálido, T>=24°C, <=800meter"
38,Cauca,GORGONA GUAPI [57025020],2.96294444,-78.17436111,10,"Cálido, T>=24°C, <=800meter"
