,DEPARTAMENTO,nombre,latitud,longitud,altitud,ThermalLevelValue
104,RIsaralda,EL RETEN - AUT [26137220],4.72819444,-75.60344444,1808,"Frío, 18°C>T>12°C, <=2800meter"
1426,Meta,TERMO OCOA [35035080],4.1,-73.7,400,"Cálido, T>=24°C, <=800meter"
1145,Meta,YAGUARITO [35010150],3.88333333,-73.34,275,"Cálido, T>=24°C, <=800meter"
1301,Cauca,RIO CHIQUITO [21057130],2.66572222,-75.77566667,1400,"Templado, 24°C>T>18°C, <=1800meter"
2428,Huila,ALTO MAZAMORRAS [21010090],2.13333333,-76.41666667,30,"Cálido, T>=24°C, <=800meter"
802,Caldas,VALLE ALTO  - AUT [26180250],5.35,-75.31777778,2800,"Frío, 18°C>T>12°C, <=2800meter"
1401,Huila,YERBABUENA [21087100],2.76852778,-75.62691667,20,"Cálido, T>=24°C, <=800meter"
1578,Caldas,PELADA LA [26185010],5.57875,-75.34477778,2180,"Frío, 18°C>T>12°C, <=2800meter"
1800,Caldas,PAVAS LAS [26180240],5.52219444,-75.39288889,3210,"Muy Frío, 12°C>T>6°C, <=3700meter"
1585,Caldas,LA HERENCIA [26187170],5.57575,-75.34069444,1973,"Frío, 18°C>T>12°C, <=2800meter"
1956,Antioquia,ALBANIA [26187180],5.53333333,-75.33333333,2132,"Frío, 18°C>T>12°C, <=2800meter"
3667,Cauca,QUEBRADILLAS [52020180],1.95097222,-76.73291667,3100,"Muy Frío, 12°C>T>6°C, <=3700meter"
3670,Cauca,PLAYA LA [52027020],1.967,-77.00886111,710,"Cálido, T>=24°C, <=800meter"
3681,Cauca,GUACHICONO [52020190],2.03,-76.67341667,2760,"Frío, 18°C>T>12°C, <=2800meter"
2276,Cauca,PAISPAMBA [52015010],2.24972222,-76.61194444,2450,"Frío, 18°C>T>12°C, <=2800meter"
2426,Cauca,PUENTE FIERRO - GUACHICONO [52027030],2.1565,-76.899,900,"Templado, 24°C>T>18°C, <=1800meter"
4470,Cauca,ESTRELLAS LAS [52010190],2.17,-76.61,2430,"Frío, 18°C>T>12°C, <=2800meter"
2061,Boyacá,HIMAT R 4 [24035090],5.78333333,-73.05,2500,"Frío, 18°C>T>12°C, <=2800meter"
1755,Cundinamarca,PUENTE HOLGUIN [35067050],4.79905556,-73.62922222,1645,"Templado, 24°C>T>18°C, <=1800meter"
3766,Amazonas,SANTA LUCIA [47100020],-2.86480556,-69.83169444,72,"Cálido, T>=24°C, <=800meter"
3739,Amazonas,SANTA LUCIA [47107030],-2.86480556,-69.83169444,72,"Cálido, T>=24°C, <=800meter"
2237,Casanare,HUERTA LA GRANDE [35095110],4.65508333,-72.91733333,255,"Cálido, T>=24°C, <=800meter"
4485,Cauca,PUENTE CARRETERA [52017110] ,2.32836111,-76.84822222,892,"Templado, 24°C>T>18°C, <=1800meter"
2153,Tolima,INTERLAKEN [21210240],4.42102778,-75.22055556,1174,"Templado, 24°C>T>18°C, <=1800meter"
4491,Cauca,PUENTE CARRETERA [52017100] ,2.35633333,-76.84863889,918,"Templado, 24°C>T>18°C, <=1800meter"
3284,Norte de Santander,H.J.C GRANJA [16025080],7.55,-72.76666667,1380,"Templado, 24°C>T>18°C, <=1800meter"
1438,Bogotá,COL ABRAHAM LINCOL [21206500],4.75663889,-74.06158333,2570,"Frío, 18°C>T>12°C, <=2800meter"
3706,Cauca,PATIA [52010180],2.06863889,-77.05286111,680,"Cálido, T>=24°C, <=800meter"
2188,Cauca,BOCATOMA SAJANDI [52017070],2.21666667,-77.0575,740,"Cálido, T>=24°C, <=800meter"
3671,Cauca,PUENTE CARRETERA [52017080],1.97222222,-77.21,615,"Cálido, T>=24°C, <=800meter"
3675,Cauca,LOMA ALTA [52017060],1.96263889,-77.199,620,"Cálido, T>=24°C, <=800meter"
2187,Cauca,HOYO EL [52017120],2.20861111,-77.00888889,735,"Cálido, T>=24°C, <=800meter"
3981,Vaupes,PARQUE CAPARU [43017010],-1.08333333,-69.5,110,"Cálido, T>=24°C, <=800meter"
2191,Cauca,PUENTE COLGANTE TIMBIO [52017130],2.21805556,-77.00444444,740,"Cálido, T>=24°C, <=800meter"
3432,Magdalena,PATIVILCA [29065100],10.58333333,-74.21666667,55,"Cálido, T>=24°C, <=800meter"
1454,Valle del Cauca,JAMUNDI [26055140],3.27444444,-76.54166667,990,"Templado, 24°C>T>18°C, <=1800meter"
1859,Meta,SERVITA [35030290],4.18880556,-73.69311111,191,"Cálido, T>=24°C, <=800meter"
3489,Cesar,GLORIA LA [23210020],8.63055556,-73.80416667,40,"Cálido, T>=24°C, <=800meter"
3777,Cesar,LA GLORIA [23215060],8.61527778,-73.80055556,35,"Cálido, T>=24°C, <=800meter"
2522,Nariño,SANTA ROSA POTOSI [52050190],0.81625,-77.56852778,2746,"Frío, 18°C>T>12°C, <=2800meter"
1730,Meta,ALTO DEL TIGRE [35035090],4.28486111,-73.74833333,3530,"Muy Frío, 12°C>T>6°C, <=3700meter"
4283,Chocó,CAPURGANA - AUT [11159010],8.62,-77.33,1,"Cálido, T>=24°C, <=800meter"
2585,Córdoba,PICA PICA  - AUT [25017030],8.03,-75.68,96,"Cálido, T>=24°C, <=800meter"
1330,Boyacá,PUENTE TOTUMO  - AUT [24037490],6.43797222,-72.63830556,1200,"Templado, 24°C>T>18°C, <=1800meter"
988,Casanare,PAZ DE ARIPORO [36015010],5.87852778,-71.88719444,342,"Cálido, T>=24°C, <=800meter"
3895,Boyacá,PLAYA LA [24037280],6.38333333,-72.71666667,150,"Cálido, T>=24°C, <=800meter"
2030,Casanare,PUENTE NONATO [35237010],5.66741667,-72.08788889,440,"Cálido, T>=24°C, <=800meter"
1760,Casanare,CHAPARRERA LA [35210050],5.49188889,-72.22936111,395,"Cálido, T>=24°C, <=800meter"
1650,Casanare,DESECHO EL HACIENDA [35210060],5.60911111,-72.06780556,345,"Cálido, T>=24°C, <=800meter"
1665,Casanare,PUENTE CARRETERA [35237020],5.72897222,-72.00122222,360,"Cálido, T>=24°C, <=800meter"
1845,Casanare,BANCO EL [35230040],5.63438889,-72.00263889,320,"Cálido, T>=24°C, <=800meter"
2356,Casanare,PUENTE CARRETERA [36017020],5.84344444,-71.91797222,400,"Cálido, T>=24°C, <=800meter"
1003,Casanare,SANTA RITA [36010030],5.93425,-71.83391667,350,"Cálido, T>=24°C, <=800meter"
1001,Casanare,PUENTE CARRETERA [36017030],5.92102778,-71.90033333,400,"Cálido, T>=24°C, <=800meter"
993,Casanare,AGUADA LA [36010020],5.90000278,-72.00416667,500,"Cálido, T>=24°C, <=800meter"
1375,Casanare,MOLINOS D CASANARE [35210040],5.41325,-72.29830556,330,"Cálido, T>=24°C, <=800meter"
2421,Huila,ALTAMIRA EL GRIFO [21025030],2.07916667,-75.73622222,1368,"Templado, 24°C>T>18°C, <=1800meter"
2146,Bogotá,CASD [21206510],4.6,-74.08333333,2600,"Frío, 18°C>T>12°C, <=2800meter"
3782,Bolívar,MORALES [23207020],8.28333333,-73.86666667,46,"Cálido, T>=24°C, <=800meter"
2162,Tolima,GUAYABAL [21217290],4.43333333,-75.3,1560,"Templado, 24°C>T>18°C, <=1800meter"
1789,RIsaralda,PLANTA ELECTRICA [26137230],4.85886111,-75.60997222,1731,"Templado, 24°C>T>18°C, <=1800meter"
3095,Santander,TRIGUEROS HACIENDA [24065030],7.07666667,-73.35805556,400,"Cálido, T>=24°C, <=800meter"
1154,Tolima,ESPERANZA FINCA [21167100],3.89366667,-74.76494444,422,"Cálido, T>=24°C, <=800meter"
1749,Tolima,PUERTO LLERAS TOLIMA  - AUT [21160260],3.83977778,-74.68830556,1209,"Templado, 24°C>T>18°C, <=1800meter"
1592,Boyacá,MARTOTA [35070320],4.93647222,-73.43608333,2620,"Frío, 18°C>T>12°C, <=2800meter"
996,Boyacá,ANDALUCIA [24035350],5.90113889,-73.05833333,3265,"Muy Frío, 12°C>T>6°C, <=3700meter"
2194,RIsaralda,LAGUNA DEL OTUN [26137240],4.77666667,-75.41222222,3957,"Extremadamente Frio, 6°C>T>0°C, <=4700meter"
3312,Santander,BUCARAMANGA IDEAM [23190830],7.12833333,-73.11833333,125,"Cálido, T>=24°C, <=800meter"
1048,Valle del Cauca,CALI SEDE IDEAM [26080310],3.47597222,-76.52302778,983,"Templado, 24°C>T>18°C, <=1800meter"
213,"Archipiélago de San Andres, Providencia y Santa Catalina",SAN ANDRES - AUT [17019010],12.55611111,-81.70338889,1,"Cálido, T>=24°C, <=800meter"
344,Córdoba,CAMPO BELLO [13015030],7.98333333,-76.23333333,78,"Cálido, T>=24°C, <=800meter"
1171,Bogotá,EDIFICIO PREMIUM [21206540],4.68694444,-74.05422222,2560,"Frío, 18°C>T>12°C, <=2800meter"
2157,Tolima,CRUZ ROJA [21210230],4.42972222,-75.20775,1176,"Templado, 24°C>T>18°C, <=1800meter"
3605,Putumayo,PIEDRA LISA II  - AUT [44017120],1.21361111,-76.66102778,723,"Cálido, T>=24°C, <=800meter"
4093,Cauca,DIVISO EL [44017080],1.28333333,-76.55,540,"Cálido, T>=24°C, <=800meter"
3606,Putumayo,PATOYACO [44010120],1.21755556,-76.80216667,1620,"Templado, 24°C>T>18°C, <=1800meter"
2466,Cauca,CRISTALINA LA [44010140],1.57652778,-76.53561111,1155,"Templado, 24°C>T>18°C, <=1800meter"
3663,Putumayo,YUNGUILLO [44017130],1.4,-76.6,631,"Cálido, T>=24°C, <=800meter"
3708,Cauca,VILLALOBOS [44010130],1.42833333,-76.47886111,841,"Templado, 24°C>T>18°C, <=1800meter"
3710,Cauca,BETANIA-VILLALOBOS [44017140],1.43275,-76.47886111,857,"Templado, 24°C>T>18°C, <=1800meter"
3717,Putumayo,CASCABEL [44017150],1.45138889,-76.645,701,"Cálido, T>=24°C, <=800meter"
1945,Cundinamarca,BATAN [21190460],4.35,-74.4,2240,"Frío, 18°C>T>12°C, <=2800meter"
4083,Cauca,CHONTILLAL [44010150],1.73861111,-76.58944444,1871,"Frío, 18°C>T>12°C, <=2800meter"
1173,Cundinamarca,VILLAGOMEZ [23125150],5.27175,-74.19677778,1575,"Templado, 24°C>T>18°C, <=1800meter"
3558,Santander,PALOGORDO - AUT [23197690],6.96916667,-73.13055556,690,"Cálido, T>=24°C, <=800meter"
957,Chocó,CUPICA [56010030],6.70655556,-77.49061111,2,"Cálido, T>=24°C, <=800meter"
1983,Chocó,AMARGAL [56015030],5.57083333,-77.50277778,30,"Cálido, T>=24°C, <=800meter"
2525,Nariño,AEROPUERTO SAN LUIS - AUT [52055230],0.85708333,-77.67775,2961,"Muy Frío, 12°C>T>6°C, <=3700meter"
179,Arauca,ALCARAVAN  AUT [37057020],7.035,-71.41638889,162,"Cálido, T>=24°C, <=800meter"
1954,Casanare,LA HERMOSA [35267010],5.53333333,-70.44197222,93,"Cálido, T>=24°C, <=800meter"
2757,Arauca,GUAMO EL [37057100],6.94722222,-71.21916667,137,"Cálido, T>=24°C, <=800meter"
3999,Arauca,CANDELARIO [37057120],6.94027778,-71.20833333,135,"Cálido, T>=24°C, <=800meter"
1762,Boyacá,SIACHOQUE [24037550],5.50609639,-73.25105306,2720,"Frío, 18°C>T>12°C, <=2800meter"
2837,Arauca,ESPERANZA LA [37057110],7.00277778,-71.23388889,145,"Cálido, T>=24°C, <=800meter"
2825,Arauca,ANGELITOS LOS [37057040],6.98916667,-71.10638889,139,"Cálido, T>=24°C, <=800meter"
3096,Arauca,NUBIA LA FINCA [37057070],7.07916667,-70.56555556,115,"Cálido, T>=24°C, <=800meter"
2882,Arauca,CAJAROS LOS [37057030],7.02527778,-71.27833333,148,"Cálido, T>=24°C, <=800meter"
2759,Arauca,RAMOS [37057130],6.95138889,-71.18611111,124,"Cálido, T>=24°C, <=800meter"
3299,Arauca,PUENTE INTERNACIONA [37057060],7.09083333,-70.74388889,122,"Cálido, T>=24°C, <=800meter"
2824,Arauca,PUERTO COLOMBIA [37057090],6.98333333,-70.11666667,88,"Cálido, T>=24°C, <=800meter"
3088,Arauca,GUARATARO [37057080],7.06666667,-70.55,113,"Cálido, T>=24°C, <=800meter"
3082,Arauca,GUARDULIO [37057050],7.06305556,-70.89638889,134,"Cálido, T>=24°C, <=800meter"
1252,Cundinamarca,SENA MOSQUERA [21206550],4.7,-74.21666667,2543,"Frío, 18°C>T>12°C, <=2800meter"
1253,Bogotá,IDEAM FONTIBON HB [21202100],4.7,-74.16666667,2511,"Frío, 18°C>T>12°C, <=2800meter"
1151,Bogotá,INEM KENNEDY [21206560],4.66111111,-74.13477778,2580,"Frío, 18°C>T>12°C, <=2800meter"
223,"Archipiélago de San Andres, Providencia y Santa Catalina",SERRANILLA - AUT [17035010],15.7975,-79.85222222,3,"Cálido, T>=24°C, <=800meter"
4118,Cundinamarca,HIDROPARAISO [21202160],4.5745,-74.40738889,1685,"Templado, 24°C>T>18°C, <=1800meter"
1475,RIsaralda,NUEVO LIBARE [26120730],4.78205556,-75.64583333,1625,"Templado, 24°C>T>18°C, <=1800meter"
1928,Quindío,BARRAGAN [26127030],4.33744444,-75.79205556,1130,"Templado, 24°C>T>18°C, <=1800meter"
1474,RIsaralda,NUEVO LIBARE [26130570],4.78205556,-75.64583333,1625,"Templado, 24°C>T>18°C, <=1800meter"
1906,RIsaralda,NUEVO LIBARE BOCAT [26127160],4.8,-75.61666667,1500,"Templado, 24°C>T>18°C, <=1800meter"
1226,Tolima,ESPERANZA LA FINCA [21160210],3.9,-74.76666667,384,"Cálido, T>=24°C, <=800meter"
1938,Quindío,PIJAO [26127150],4.33391667,-75.70297222,1679,"Templado, 24°C>T>18°C, <=1800meter"
1907,RIsaralda,NUEVO LIBARE BOCAT [26137250],4.8,-75.61666667,1500,"Templado, 24°C>T>18°C, <=1800meter"
3045,Arauca,PUERTO CONTRERAS [37057140],7.05194444,-71.82555556,142,"Cálido, T>=24°C, <=800meter"
2106,Casanare,FINCA LA ESPERANZA [35197200],5.11666667,-72.73333333,438,"Cálido, T>=24°C, <=800meter"
1190,Boyacá,PAJARITO - AUT [35197190],5.28347222,-72.70194444,770,"Cálido, T>=24°C, <=800meter"
2904,Cesar,YEGUERITA 2 [23217070],8.36305556,-73.5725,245,"Cálido, T>=24°C, <=800meter"
2223,Tolima,SILENCIO EL [21210260],4.63333333,-75.38333333,2500,"Frío, 18°C>T>12°C, <=2800meter"
1381,Caldas,MIRANDA LA [26180260],5.42716667,-75.33358333,2175,"Frío, 18°C>T>12°C, <=2800meter"
932,Antioquia,SAN ANTONIO [27011230],6.62083333,-75.15166667,158,"Cálido, T>=24°C, <=800meter"
2105,Casanare,BOCATOMA-CUSIANA [35197210],5.11666667,-72.73333333,460,"Cálido, T>=24°C, <=800meter"
2534,Magdalena,BURITACA [15017080],11.24944444,-73.7625,28,"Cálido, T>=24°C, <=800meter"
4390,Caquetá,MILAN [44030080],1.29,-75.51,260,"Cálido, T>=24°C, <=800meter"
4114,Chocó,NUQUI [56010040],5.70805556,-77.26583333,1,"Cálido, T>=24°C, <=800meter"
3333,Norte de Santander,RAGONVALIA [16015100],7.57666667,-72.48388889,1550,"Templado, 24°C>T>18°C, <=1800meter"
1929,Tolima,CEMENTOS DIAMANTE [21215140],4.33130556,-75.08066667,780,"Cálido, T>=24°C, <=800meter"
3765,Cauca,SAN JUAN [21057120],2.35188889,-76.31305556,3450,"Muy Frío, 12°C>T>6°C, <=3700meter"
2195,Cauca,SAN JUAN [21050320],2.34344444,-76.30841667,3253,"Muy Frío, 12°C>T>6°C, <=3700meter"
3561,Nariño,BOTANA [52055040],1.16,-77.27880556,2820,"Muy Frío, 12°C>T>6°C, <=3700meter"
302,Bogotá,AEROPUERTO CATAM [21206570],4.70558333,-74.15066667,2546,"Frío, 18°C>T>12°C, <=2800meter"
4358,Meta,PUERTO ANGOSTURAS [32060100],3.79,-73.92,745,"Cálido, T>=24°C, <=800meter"
4125,Santander,MAJADAS - AUT [23197700],7.16027778,-73.09305556,760,"Cálido, T>=24°C, <=800meter"
2234,Bogotá,COL H DURAN DUSAN [21206620],4.63461111,-74.17375,2562,"Frío, 18°C>T>12°C, <=2800meter"
324,Bogotá,NUEVA GENERACION  - AUT [21206600],4.78222222,-74.09433333,2590,"Frío, 18°C>T>12°C, <=2800meter"
2298,Bogotá,COL SANTIAGO PEREZ [21206660],4.57622222,-74.13091667,2565,"Frío, 18°C>T>12°C, <=2800meter"
1355,Bogotá,COL NUEVO RETIRO [21206680],4.73411111,-74.03702778,2570,"Frío, 18°C>T>12°C, <=2800meter"
1916,Bogotá,COL MIGUEL A. CARO [21206690],4.81316667,-74.03111111,2700,"Frío, 18°C>T>12°C, <=2800meter"
1713,Bogotá,COL BUCKINGHAM [21206670],4.79205556,-74.04958333,2574,"Frío, 18°C>T>12°C, <=2800meter"
2380,Bogotá,SAN JOSE [21206640],4.50155556,-74.11930556,2700,"Frío, 18°C>T>12°C, <=2800meter"
1358,Bogotá,BILBAO MAXIMO POTI [21206630],4.75113889,-74.09158333,2600,"Frío, 18°C>T>12°C, <=2800meter"
3791,Bogotá,COLEGIO SAN CAYETANO [21206650],4.51675278,-74.08822222,3100,"Muy Frío, 12°C>T>6°C, <=3700meter"
2322,Bogotá,EFRAIN CA#AVERAL [21206610],4.58333333,-74.06666667,2804,"Muy Frío, 12°C>T>6°C, <=3700meter"
2009,Cauca,LOMITAS [26025110],3.07538889,-76.55625,1009,"Templado, 24°C>T>18°C, <=1800meter"
819,Antioquia,JARDIN BOTANICO [27015270],6.26691667,-75.56316667,1435,"Templado, 24°C>T>18°C, <=1800meter"
3784,Antioquia,NECHI [25025140],8.1,-74.76666667,25,"Cálido, T>=24°C, <=800meter"
1242,Bogotá,CEA CENT.EST.AERO. [21206700],4.69102778,-74.13441667,2545,"Frío, 18°C>T>12°C, <=2800meter"
1316,Valle del Cauca,COLONIAS LAS [54077200],4.00108333,-76.97544444,52,"Cálido, T>=24°C, <=800meter"
1261,Bogotá,ELDORADO CATAM - AUT [21205791],4.70558333,-74.15066667,2547,"Frío, 18°C>T>12°C, <=2800meter"
191,Córdoba,SAIZA - AUT [29045150],7.74602778,-76.4325,287,"Cálido, T>=24°C, <=800meter"
4090,Nariño,CHIMAYOY [52055110],1.26333333,-77.28444444,2745,"Frío, 18°C>T>12°C, <=2800meter"
87,Guainía,PUERTO INIRIDA - AUT [31095030],3.87441667,-67.91905556,100,"Cálido, T>=24°C, <=800meter"
3762,Chocó,AEROPUERTO CONDOTO [54020090],5.0735,-76.67666667,65,"Cálido, T>=24°C, <=800meter"
1660,Cauca,JAPIO [26020470],3.04836111,-76.44141667,1041,"Templado, 24°C>T>18°C, <=1800meter"
3786,Boyacá,SAN RAFAEL [24035180],5.78333333,-72.98333333,2548,"Frío, 18°C>T>12°C, <=2800meter"
4179,La Guajira,PUPUREMA II  [1506700143],11.16280833,-72.47916944,62,"Cálido, T>=24°C, <=800meter"
4178,La Guajira,PUPUREMA I  [1506700144],11.19485,-72.514275,160,"Cálido, T>=24°C, <=800meter"
19,Nariño,BOTANA - AUT [52055210],1.16,-77.27880556,2820,"Muy Frío, 12°C>T>6°C, <=3700meter"
2,Nariño,EL PARAISO - AUT [52055220],1.07061111,-77.63688889,3120,"Muy Frío, 12°C>T>6°C, <=3700meter"
4414,Cauca,ESTRECHO PATIA  - AUT [52025080],1.96,-77.12,720,"Cálido, T>=24°C, <=800meter"
21,Nariño,VIENTO LIBRE - AUT [52035040],1.62,-77.34,1400,"Templado, 24°C>T>18°C, <=1800meter"
4400,Bolívar,CARMEN DE BOLIVAR  - AUT [29015040],9.72,-75.11,152,"Cálido, T>=24°C, <=800meter"
64,Cauca,AEROPUERTO GUAPI - AUT [53045040],2.57441667,-77.89475,42,"Cálido, T>=24°C, <=800meter"
218,Bolívar,EL GUAMO - AUT [29015000],10.06444444,-74.85222222,75,"Cálido, T>=24°C, <=800meter"
34,Nariño,UNIVERSIDAD DE NARINO  - AUT [52045080],1.23,-77.28,2626,"Frío, 18°C>T>12°C, <=2800meter"
132,Cundinamarca,HACIENDA SANTA ANA - AUT [21206790],5.0905,-73.88125,2572,"Frío, 18°C>T>12°C, <=2800meter"
131,Caldas,EMAS - AUT [26155230],5.08525,-75.50713889,2211,"Frío, 18°C>T>12°C, <=2800meter"
4288,Cundinamarca,HACIENDA SANTA ANA - AUT [21206790] ,5.09,-73.88,2572,"Frío, 18°C>T>12°C, <=2800meter"
129,Caldas,VILLAMARIA - AUT [26155220],5.04866667,-75.51388889,1906,"Frío, 18°C>T>12°C, <=2800meter"
2620,La Guajira,AEROPUERTO ALM. PADILLA - [15065180],11.52961111,-72.91766667,4,"Cálido, T>=24°C, <=800meter"
103,RIsaralda,PNN QUIMBAYA - AUT [26135300],4.72858306,-75.57822222,1881,"Frío, 18°C>T>12°C, <=2800meter"
130,Caldas,TORRE 4 - AUT [26155210],5.06077778,-75.35611111,3787,"Extremadamente Frio, 6°C>T>0°C, <=4700meter"
351,Cundinamarca,ESTANCIA LA [23060370],4.96666667,-74.36666667,1280,"Templado, 24°C>T>18°C, <=1800meter"
116,Bogotá,UNIVERSIDAD NACIONAL  - AUT [21205012],4.63808333,-74.08908333,2556,"Frío, 18°C>T>12°C, <=2800meter"
206,Sucre,PUERTA ROJA - AUT [25025350],9.31638889,-75.3875,160,"Cálido, T>=24°C, <=800meter"
4299,Antioquia,ARAGON - AUT [27015320],6.78,-75.56,2652,"Frío, 18°C>T>12°C, <=2800meter"
490,La Guajira,CERCADO EL - AUTATICO [15060290],10.91513889,-73.01152778,400,"Cálido, T>=24°C, <=800meter"
197,La Guajira,CERCADO EL-AUTOMAT [15067020],10.9075,-73.00833333,335,"Cálido, T>=24°C, <=800meter"
4395,La Guajira,CORRAL DE PIEDRA  - AUT [28017140],10.83,-73.07,275,"Cálido, T>=24°C, <=800meter"
88,Cundinamarca,SUBIA - AUT [21195160],4.47661111,-74.38388889,275,"Cálido, T>=24°C, <=800meter"
114,Quindío,ARMENIA - AUT [26125290],4.53158333,-75.69069444,1485,"Templado, 24°C>T>18°C, <=1800meter"
92,Cundinamarca,UNIVERSIDAD DE CUNDINAMARCA - AUT [21235030],4.30533333,-74.80811111,309,"Cálido, T>=24°C, <=800meter"
32,Cauca,LA LAGUNA DE CAJIBIO [26035090],2.699175,-76.59544444,1872,"Frío, 18°C>T>12°C, <=2800meter"
100,Quindío,CALARCA - AUT [26125300],4.52830556,-75.59638889,2255,"Frío, 18°C>T>12°C, <=2800meter"
293,Antioquia,LA SELVA - AUT [23085260],6.13191667,-75.41455556,2125,"Frío, 18°C>T>12°C, <=2800meter"
187,Norte de Santander,UNIVERSIDAD DE PAMPLONA  - AUT [16015120],7.36094444,-72.66605556,2362,"Frío, 18°C>T>12°C, <=2800meter"
208,La Guajira,PAICI - AUT [15075150],11.59494444,-72.32575,45,"Cálido, T>=24°C, <=800meter"
192,Norte de Santander,TERMOTASAJERO [16057090],7.83333333,-72.63333333,255,"Cálido, T>=24°C, <=800meter"
598,Norte de Santander,TERMOTASAJERO - AUT [16020520],7.83333333,-72.63333333,255,"Cálido, T>=24°C, <=800meter"
597,Norte de Santander,TERMOTASAJERO - AUT [16027310],7.83333333,-72.63333333,255,"Cálido, T>=24°C, <=800meter"
176,Santander,PARAMO ALMORZADERO  - AUT [24035390],6.94538889,-72.69633333,3600,"Muy Frío, 12°C>T>6°C, <=3700meter"
177,Santander,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.82338889,-73.47205556,173,"Cálido, T>=24°C, <=800meter"
