Station,Date,Value
21015502,2020,37.2
21015502,2021,26.2
21015502,2022,33.7
21015502,2023,39.8
21017030,2019,54.2
21017030,2020,38.8
21017030,2021,44.4
21017030,2022,20.4
21017030,2023,20
21017030,2024,198.8
21017030,2025,29
21017040,2006,362.9
21017040,2007,275.3
21017040,2008,513.3
21017040,2009,1257.8
21017040,2012,339.6
21017040,2013,243.6
21017040,2014,181.2
21017040,2024,57.4
21017040,2025,75.6
21017080,2006,423.1
21017080,2007,124.8
21017080,2008,605.5
21017080,2009,538.2
21017080,2013,338.4
21025030,2023,72.6
21025030,2024,92.6
21025030,2025,52.7
21035040,2023,55.6
21035040,2024,71.2
21035040,2025,47
21035501,2016,19.9
21035501,2017,28.7
21035501,2018,55.5
21035501,2019,48.8
21035501,2020,17.9
21035501,2021,36.7
21035501,2022,31.2
21037020,2019,64
21037020,2020,56.2
21037020,2021,45.6
21037020,2022,9.4
21037020,2023,3.4
21045010,2023,3.5
21045010,2024,195
21045010,2025,88.7
21045501,2016,25.7
21045501,2017,56.3
21045501,2018,28
21045501,2019,50.1
21045501,2020,41.4
21045501,2021,42
21045501,2022,51.6
21045501,2023,33.4
21047010,2006,910.4
21047010,2007,265.6
21047010,2008,1358.4
21050060,2023,39.8
21050060,2024,45.9
21050060,2025,47.8
21050090,2019,66.6
21050090,2020,71.2
21050090,2021,74.2
21050090,2022,74.4
21050090,2023,20.8
21055020,2024,77.2
21055020,2025,80.8
21055070,2005,32.6
21055070,2006,53.2
21055070,2007,56.9
21055070,2008,55.5
21055070,2009,23.6
21055070,2010,42.5
21055070,2011,46.9
21055070,2012,55.9
21055070,2013,43.8
21055070,2014,50.4
21055070,2015,43
21055070,2016,83.2
21055070,2017,49.8
21055070,2018,37.5
21055070,2019,47.8
21055070,2020,39.2
21055070,2021,0.2
21055070,2022,0.7
21055070,2023,0.1
21055501,2016,13.6
21055501,2017,81.4
21055501,2018,92.9
21055501,2019,71.6
21055501,2020,75.7
21055501,2021,53.8
21055501,2022,46.5
21055501,2023,48.9
21057030,2006,938.4
21057030,2007,533.9
21057030,2008,512.6
21057050,2006,739
21057050,2007,413.8
21057050,2008,623.5
21057050,2009,141.1
21057050,2019,54.6
21057050,2020,50.4
21057050,2021,42.8
21057050,2024,97.6
21057050,2025,44
21057060,2012,204
21057060,2019,107.4
21057060,2020,68.6
21057060,2021,51.2
21057060,2022,78.6
21057060,2023,42
21057060,2024,194
21057060,2025,90.4
21065040,2023,68.1
21065040,2024,57.7
21065040,2025,28.4
21065501,2018,63.5
21065501,2019,56.8
21065501,2020,31.9
21065501,2021,38.5
21065501,2022,33.3
21065501,2023,89.9
21085030,2024,162.8
21085030,2025,168.8
21085501,2016,44.4
21085501,2017,54.2
21085501,2018,53.4
21085501,2019,69.3
21087080,2006,125.1
21087080,2007,226.4
21087080,2008,386.5
21087080,2009,268.8
21087080,2013,0
21087080,2014,0
21087080,2015,103.5
21087080,2016,110.5
21087080,2017,472.4
21087080,2018,616.7
21087080,2019,687.9
21087080,2020,673.2
21095010,2023,18.3
21095010,2024,101
21095010,2025,4
21097070,2006,782.4
21097070,2007,208.8
21097070,2009,186.8
21097070,2010,18.7
21097070,2011,283.3
21097070,2012,630.2
21097070,2013,21.9
21097070,2014,38.5
21097070,2015,33.1
21097070,2016,17.7
21097070,2017,40.4
21097070,2018,27.1
21097070,2019,5.9
21097070,2020,32.2
21097070,2021,13.6
21097070,2022,103
21097070,2023,123
21097070,2024,48.5
21097120,2019,71.4
21097120,2020,105.8
21097120,2021,71.2
21097120,2022,82.6
21097120,2023,63.8
