CODIGO,NOMBRE,CATEGORIA,TECNOLOGIA,ESTADO,FECHA_INSTALACION,FECHA_SUSPENSION,ALTITUD,LATITUD,LONGITUD,DEPARTAMENTO,MUNICIPIO,AREA_OPERATIVA,ENTIDAD,AREA_HIDROGRAFICA,ZONA_HIDROGRAFICA,SUBZONA_HIDROGRAFICA,CORRIENTE,Catalogo,Version,station,n
21097070,PUENTE SANTANDER AUT [21097070],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/09/1960,,431,2.942611111,-75.30852778,Huila,Neiva,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,Magdalena,CNE_IDEAM,20251226,21097070,19
21097120,LA ESPERANZA - AUT [21097120],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/11/1993,,460,2.728416667,-75.39638889,Huila,Palermo,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Juncal y otros Rios directos al Magdalena,Magdalena,CNE_IDEAM,20251226,21097120,7
21105030,ALGECIRAS - AUT [21105030],Climatológica Ordinaria,"Automática con Telemetría, Convencional",En Mantenimiento,15/04/1971,,993,2.52,-75.319997222,Huila,Algeciras,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Rio Neiva,,CNE_IDEAM,20251226,21105030,7
21107020,PUENTE MULAS [21107020],Limnimétrica,Convencional,Activa,15/04/1967,,740,2.566388889,-75.37427778,Huila,Campoalegre,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Rio Neiva,Neiva,CNE_IDEAM,20251226,21107020,5
21115010,DESIERTO LA TATACOA [21115010],Climatológica Principal,Automática con Telemetría,Suspendida,14/07/2005,29/04/2019,459,3.234472222,-75.16819444,Huila,Villavieja,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,,CNE_IDEAM,20251226,21115010,5
21115170,LA PLATA - AUT [21115170],Climatológica Principal,"Automática con Telemetría, Convencional",En Mantenimiento,20/07/2005,,2101,2.759138889,-75.07455556,Huila,Neiva,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,,CNE_IDEAM,20251226,21115170,20
21115501,TELLO  - AUT  [21115501],Climatológica Principal,Automática con Telemetría,Activa,25/07/2013,,1492,2.960666667,-75.02849722,Huila,Tello,Area Operativa 04 - Huila-Caquetá,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,,CNE_OE,20251226,21115501,8
21117110,MOTILON  - AUT [21117110],Limnimétrica,Automática con Telemetría,Suspendida,15/06/1983,23/05/2019,1440,2.805583333,-75.08555556,Huila,Rivera,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,Motilon,CNE_IDEAM,20251226,21117110,12
21127030,SANTA MARIA  - AUT [21127030],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/09/1971,,1270,2.971777778,-75.59244444,Huila,Santa María,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Baché,Bache,CNE_IDEAM,20251226,21127030,7
21137010,PURIFICACION - AUT [21137010],Limnigráfica,Automática con Telemetría,En Mantenimiento,15/11/1959,,293,3.849527778,-74.93577778,Tolima,Purificación,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",Magdalena,CNE_IDEAM,20251226,21137010,10
21137050,ANGOSTURA  - AUT [21137050],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/01/1975,,345,3.44,-75.12,Tolima,Natagaima,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Directos Magdalena entre ríos Cabrera y Sumapaz ,Magdalena,CNE_IDEAM,20251226,21137050,14
21147030,CARRASPOSO  - AUT [21147030],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/02/1972,,730,3.327527778,-74.86691667,Huila,Colombia,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Cabrera,Cabrera,CNE_IDEAM,20251226,21147030,6
21160260,PUERTO LLERAS TOLIMA  - AUT [21160260],Pluviográfica,Automática con Telemetría,En Mantenimiento,16/05/1996,,1183,3.839777778,-74.68830556,Tolima,Villarrica,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Prado,,CNE_IDEAM,20251226,21160260,11
21165501,DOLORES  - AUT  [21165501],Climatológica Principal,Automática con Telemetría,Activa,27/10/2013,,999,3.537155556,-74.82982778,Tolima,Dolores,Area Operativa 10 - Tolima,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Alto Magdalena,Río Prado,,CNE_OE,20251226,21165501,8
21165502,VILLARICA  - AUT  [21165502],Climatológica Principal,Automática con Telemetría,Activa,30/10/2013,,999,3.955641667,-74.59178611,Tolima,Villarrica,Area Operativa 10 - Tolima,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Alto Magdalena,Río Prado,,CNE_OE,20251226,21165502,5
21167060,SAN PABLO TOLIMA  - AUT [21167060],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/04/1971,,702,3.92648,-74.657784,Tolima,Cunday,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Prado,Cuinde,CNE_IDEAM,20251226,21167060,8
21185090,NATAIMA - AUT [21185090],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,16/10/2005,,371,4.188138889,-74.96047222,Tolima,Espinal,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Luisa y otros directos al Magdalena,,CNE_IDEAM,20251226,21185090,21
21185501,ROVIRA  - AUT  [21185501],Climatológica Principal,Automática con Telemetría,Activa,24/10/2013,,1285,4.266666667,-75.28305556,Tolima,Rovira,Area Operativa 10 - Tolima,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Alto Magdalena,Río Luisa y otros directos al Magdalena,,CNE_OE,20251226,21185501,8
21187030,CUCUNUBA  - AUT [21187030],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/01/1968,,562,4.231946,-75.092981,Tolima,Valle De San Juan,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Luisa y otros directos al Magdalena,Luisa,CNE_IDEAM,20251226,21187030,5
2119500111,BASE AEREA MELGAR [2119500111],Climatológica Principal,Automática con Telemetría,Activa,24/09/2018,,328,4.219663,-74.629444,Tolima,Melgar,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Sumapaz,,CNE_IDEAM,20251226,2119500111,7
21195120,ITA VALSALICE [21195120],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,15/02/1989,,1421,4.39292,-74.39272,Cundinamarca,Silvania,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Sumapaz,,CNE_IDEAM,20251226,21195120,7
21195160,SUBIA - AUT [21195160],Climatológica Principal,Automática con Telemetría,Suspendida,28/09/2004,03/05/2019,275,4.476611111,-74.38388889,Cundinamarca,Silvania,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Sumapaz,,CNE_IDEAM,20251226,21195160,7
21195170,PAQUILO [21195170],Climatológica Principal,Automática con Telemetría,Activa,23/07/2005,,2957,3.993611,-74.398056,Cundinamarca,Cabrera,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Sumapaz,,CNE_IDEAM,20251226,21195170,21
21195190,PASCA [21195190],Agrometeorológica,"Automática con Telemetría, Convencional",En Mantenimiento,26/08/2005,,2187,4.307189,-74.308399,Cundinamarca,Pasca,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Sumapaz,,CNE_IDEAM,20251226,21195190,20
21195501,GRANJA TIBACUY - AUT [21195501],Climatológica Principal,Automática con Telemetría,Activa,15/06/2013,,1538,4.363052778,-74.43527778,Cundinamarca,Tibacuy,Area Operativa 11 - Cundinamarca-Amazonas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Alto Magdalena,Río Sumapaz,,CNE_OE,20251226,21195501,5
21195502,AGUAS CLARAS  - AUT  [21195502],Climatológica Principal,Automática con Telemetría,Activa,,,2,4.144691667,-74.42774722,Cundinamarca,San Bernardo,Area Operativa 11 - Cundinamarca-Amazonas,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Magdalena Cauca,Alto Magdalena,Río Sumapaz,,CNE_OE,20251226,21195502,7
2119700147,SAN MIGUEL [2119700147],Limnimétrica,Convencional,Activa,22/09/2018,,277,4.248085,-74.744647,Cundinamarca,Ricaurte,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Sumapaz,Sumapaz,CNE_IDEAM,20251226,2119700147,5
21197010,EL PROFUNDO [21197010],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/04/1954,,1860,4.011694,-74.504444,Cundinamarca,Cabrera,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Alto Magdalena,Río Sumapaz,Sumapaz,CNE_IDEAM,20251226,21197010,17
21197430,PROVIDENCIA - AUT [21197430],Limnigráfica,Automática con Telemetría,Activa,01/06/2006,,2140,4.366666667,-74.3,Cundinamarca,Fusagasugá,Area Operativa 11 - Cundinamarca-Amazonas,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Magdalena Cauca,Alto Magdalena,Río Sumapaz,Barroblanco,CNE_OE,20251226,21197430,12
2120000099,COLEGIO VEINTIUN ANGELES [2120000099],Pluviométrica,Automática con Telemetría,Activa,01/02/2015,,2614,4.749234,-74.08073,Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO,Magdalena Cauca,Alto Magdalena,Río Bogotá,,CNE_OE,20251226,2120000099,6
2120000100,COLEGIO ALEMANIA SOLIDARIA [2120000100],Pluviométrica,Automática con Telemetría,Activa,01/10/2015,,2556,4.652389,-74.075434,Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO,Magdalena Cauca,Alto Magdalena,Río Bogotá,,CNE_OE,20251226,2120000100,6
2120000101,ALTOS DE LA ESTANCIA [2120000101],Pluviométrica,Automática con Telemetría,Activa,19/06/2018,,2960,4.58074,-74.17828,Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO,Magdalena Cauca,Alto Magdalena,Río Bogotá,,CNE_OE,20251226,2120000101,6
2120000103,CERRO NORTE - AUT  [2120000103],Pluviométrica,Automática con Telemetría,Activa,01/11/2011,,2766,4.73254,-74.01871,Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO,Magdalena Cauca,Alto Magdalena,Río Bogotá,,CNE_OE,20251226,2120000103,6
2120000104,COLEGIO MIGUEL ANTONIO CARO [2120000104],Climatológica Ordinaria,Automática con Telemetría,Activa,01/11/2011,,2575,4.81326,-74.03146,Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO,Magdalena Cauca,Alto Magdalena,Río Bogotá,,CNE_OE,20251226,2120000104,5
2120000105,EL CODITO [2120000105],Climatológica Ordinaria,Automática con Telemetría,Activa,01/11/2011,,2730,4.763457,-74.021772,Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO,Magdalena Cauca,Alto Magdalena,Río Bogotá,,CNE_OE,20251226,2120000105,6
